Country,Variable,Measure,Year,Unit Code,Unit,PowerCode Code,PowerCode,Value,Flags,,,,,,,
Slovak Republic,Road infrastructure investment,Constant Euro,1998,EUR,Euro,0,Units,588246828.4,,,,,,,,
Slovak Republic,Road infrastructure investment,Constant Euro,1999,EUR,Euro,0,Units,360220370.1,,,,,,,,
Slovak Republic,Road infrastructure investment,Constant Euro,2000,EUR,Euro,0,Units,375157004,,,,,,,,
Slovak Republic,Road infrastructure investment,Constant Euro,2001,EUR,Euro,0,Units,305294814.5,,,,,,,,
Slovak Republic,Road infrastructure investment,Constant Euro,2002,EUR,Euro,0,Units,373923173.2,,,,,,,,
Slovak Republic,Road infrastructure investment,Constant Euro,2003,EUR,Euro,0,Units,282569498.6,,,,,,,,
Slovak Republic,Road infrastructure investment,Constant Euro,2004,EUR,Euro,0,Units,301556786.9,,,,,,,,
Slovak Republic,Road infrastructure investment,Constant Euro,2005,EUR,Euro,0,Units,431639149.7,,,,,,,,
Slovak Republic,Road infrastructure investment,Constant Euro,2006,EUR,Euro,0,Units,473529581.2,,,,,,,,
Slovak Republic,Road infrastructure investment,Constant Euro,2007,EUR,Euro,0,Units,579981708.3,,,,,,,,
Slovak Republic,Road infrastructure investment,Constant Euro,2008,EUR,Euro,0,Units,599498831.7,,,,,,,,
Slovak Republic,Road infrastructure investment,Constant Euro,2009,EUR,Euro,0,Units,675523990.3,,,,,,,,
Slovak Republic,Road infrastructure investment,Constant Euro,2010,EUR,Euro,0,Units,342000000,,,,,,,,
Slovak Republic,Road infrastructure investment,Constant Euro,2011,EUR,Euro,0,Units,425611570.3,,,,,,,,
Slovak Republic,Road infrastructure investment,Constant Euro,2012,EUR,Euro,0,Units,304749586,,,,,,,,
Slovak Republic,Road infrastructure investment,Constant Euro,2013,EUR,Euro,0,Units,350877193,,,,,,,,
Slovak Republic,Road infrastructure investment,Constant Euro,2014,EUR,Euro,0,Units,528846153.8,,,,,,,,
Slovak Republic,Road infrastructure investment,Constant Euro,2015,EUR,Euro,0,Units,1071627599,,,,,,,,
Slovak Republic,Road infrastructure investment,Constant Euro,2016,EUR,Euro,0,Units,701604108.3,,,,,,,,
Slovak Republic,Road infrastructure investment,Constant Euro,2017,EUR,Euro,0,Units,679528586.6,,,,,,,,
Slovak Republic,Road infrastructure maintenance,Constant Euro,1995,EUR,Euro,0,Units,67224179.19,,,,,,,,
Slovak Republic,Road infrastructure maintenance,Constant Euro,1996,EUR,Euro,0,Units,105236079.6,,,,,,,,
Slovak Republic,Road infrastructure maintenance,Constant Euro,1997,EUR,Euro,0,Units,119453924.9,,,,,,,,
Slovak Republic,Road infrastructure maintenance,Constant Euro,1998,EUR,Euro,0,Units,100001960.8,,,,,,,,
Slovak Republic,Road infrastructure maintenance,Constant Euro,1999,EUR,Euro,0,Units,95352450.91,,,,,,,,
Slovak Republic,Road infrastructure maintenance,Constant Euro,2000,EUR,Euro,0,Units,110729159.8,,,,,,,,
Slovak Republic,Road infrastructure maintenance,Constant Euro,2001,EUR,Euro,0,Units,103283817.9,,,,,,,,
Slovak Republic,Road infrastructure maintenance,Constant Euro,2002,EUR,Euro,0,Units,99233457.5,,,,,,,,
Slovak Republic,Road infrastructure maintenance,Constant Euro,2003,EUR,Euro,0,Units,96880970.96,,,,,,,,
Slovak Republic,Road infrastructure maintenance,Constant Euro,2004,EUR,Euro,0,Units,103031902.2,,,,,,,,
Slovak Republic,Road infrastructure maintenance,Constant Euro,2005,EUR,Euro,0,Units,119899763.8,,,,,,,,
Slovak Republic,Road infrastructure maintenance,Constant Euro,2006,EUR,Euro,0,Units,149778213,,,,,,,,
Slovak Republic,Road infrastructure maintenance,Constant Euro,2007,EUR,Euro,0,Units,173994512.5,,,,,,,,
Slovak Republic,Road infrastructure maintenance,Constant Euro,2008,EUR,Euro,0,Units,170228063.3,,,,,,,,
Slovak Republic,Road infrastructure maintenance,Constant Euro,2009,EUR,Euro,0,Units,195922365.8,,,,,,,,
Slovak Republic,Road infrastructure maintenance,Constant Euro,2010,EUR,Euro,0,Units,175000000,,,,,,,,
Slovak Republic,Road infrastructure maintenance,Constant Euro,2011,EUR,Euro,0,Units,154678279,,,,,,,,
Slovak Republic,Road infrastructure maintenance,Constant Euro,2012,EUR,Euro,0,Units,189121125.7,,,,,,,,
Slovak Republic,Road infrastructure maintenance,Constant Euro,2013,EUR,Euro,0,Units,198830409.4,,,,,,,,
Slovak Republic,Road infrastructure maintenance,Constant Euro,2014,EUR,Euro,0,Units,174038461.5,,,,,,,,
Slovak Republic,Road infrastructure maintenance,Constant Euro,2015,EUR,Euro,0,Units,190004725.9,,,,,,,,
Slovak Republic,Road infrastructure maintenance,Constant Euro,2016,EUR,Euro,0,Units,200746965.5,,,,,,,,
Slovak Republic,Road infrastructure maintenance,Constant Euro,2017,EUR,Euro,0,Units,208429618.8,,,,,,,,
Slovak Republic,Total road spending,Constant Euro,1995,EUR,Euro,0,Units,209739439.1,,,,,,,,
Slovak Republic,Total road spending,Constant Euro,1996,EUR,Euro,0,Units,289983863.8,,,,,,,,
Slovak Republic,Total road spending,Constant Euro,1997,EUR,Euro,0,Units,791382252.6,,,,,,,,
Slovak Republic,Total road spending,Constant Euro,1998,EUR,Euro,0,Units,688248789.2,,,,,,,,
Slovak Republic,Total road spending,Constant Euro,1999,EUR,Euro,0,Units,455572821,,,,,,,,
Slovak Republic,Total road spending,Constant Euro,2000,EUR,Euro,0,Units,485886163.8,,,,,,,,
Slovak Republic,Total road spending,Constant Euro,2001,EUR,Euro,0,Units,408578632.4,,,,,,,,
Slovak Republic,Total road spending,Constant Euro,2002,EUR,Euro,0,Units,473156630.7,,,,,,,,
Slovak Republic,Total road spending,Constant Euro,2003,EUR,Euro,0,Units,379450469.6,,,,,,,,
Slovak Republic,Total road spending,Constant Euro,2004,EUR,Euro,0,Units,404588689.1,,,,,,,,
Slovak Republic,Total road spending,Constant Euro,2005,EUR,Euro,0,Units,551538913.5,,,,,,,,
Slovak Republic,Total road spending,Constant Euro,2006,EUR,Euro,0,Units,623307794.2,,,,,,,,
Slovak Republic,Total road spending,Constant Euro,2007,EUR,Euro,0,Units,753976220.7,,,,,,,,
Slovak Republic,Total road spending,Constant Euro,2008,EUR,Euro,0,Units,769726895,,,,,,,,
Slovak Republic,Total road spending,Constant Euro,2009,EUR,Euro,0,Units,871446356,,,,,,,,
Slovak Republic,Total road spending,Constant Euro,2010,EUR,Euro,0,Units,517000000,,,,,,,,
Slovak Republic,Total road spending,Constant Euro,2011,EUR,Euro,0,Units,580289849.4,,,,,,,,
Slovak Republic,Total road spending,Constant Euro,2012,EUR,Euro,0,Units,493870711.7,,,,,,,,
Slovak Republic,Total road spending,Constant Euro,2013,EUR,Euro,0,Units,549707602.3,,,,,,,,
Slovak Republic,Total road spending,Constant Euro,2014,EUR,Euro,0,Units,702884615.4,,,,,,,,
Slovak Republic,Total road spending,Constant Euro,2015,EUR,Euro,0,Units,1261632325,,,,,,,,
Slovak Republic,Total road spending,Constant Euro,2016,EUR,Euro,0,Units,902351073.8,,,,,,,,
Slovak Republic,Total road spending,Constant Euro,2017,EUR,Euro,0,Units,887958205.3,,,,,,,,
Slovenia,Road infrastructure investment,Constant Euro,1995,EUR,Euro,0,Units,357802400.7,,,,,,,,
Slovenia,Road infrastructure investment,Constant Euro,1996,EUR,Euro,0,Units,511536591.1,,,,,,,,
Slovenia,Road infrastructure investment,Constant Euro,1997,EUR,Euro,0,Units,497402641.5,,,,,,,,
Slovenia,Road infrastructure investment,Constant Euro,1998,EUR,Euro,0,Units,421204356.2,,,,,,,,
Slovenia,Road infrastructure investment,Constant Euro,1999,EUR,Euro,0,Units,552148201.6,,,,,,,,
Slovenia,Road infrastructure investment,Constant Euro,2000,EUR,Euro,0,Units,541800174.8,,,,,,,,
Slovenia,Road infrastructure investment,Constant Euro,2001,EUR,Euro,0,Units,379826403.3,,,,,,,,
Slovenia,Road infrastructure investment,Constant Euro,2002,EUR,Euro,0,Units,429660606.4,,,,,,,,
Slovenia,Road infrastructure investment,Constant Euro,2003,EUR,Euro,0,Units,584613471,,,,,,,,
Slovenia,Road infrastructure investment,Constant Euro,2004,EUR,Euro,0,Units,590947541.5,,,,,,,,
Slovenia,Road infrastructure investment,Constant Euro,2005,EUR,Euro,0,Units,521539584.9,,,,,,,,
Slovenia,Road infrastructure investment,Constant Euro,2006,EUR,Euro,0,Units,648527514.3,,,,,,,,
Slovenia,Road infrastructure investment,Constant Euro,2007,EUR,Euro,0,Units,714492613.7,,,,,,,,
Slovenia,Road infrastructure investment,Constant Euro,2008,EUR,Euro,0,Units,705048103.8,,,,,,,,
Slovenia,Road infrastructure investment,Constant Euro,2009,EUR,Euro,0,Units,414120911.1,,,,,,,,
Slovenia,Road infrastructure investment,Constant Euro,2010,EUR,Euro,0,Units,221000000,,,,,,,,
Slovenia,Road infrastructure investment,Constant Euro,2011,EUR,Euro,0,Units,107899807.3,,,,,,,,
Slovenia,Road infrastructure investment,Constant Euro,2012,EUR,Euro,0,Units,97292966.29,,,,,,,,
Slovenia,Road infrastructure investment,Constant Euro,2013,EUR,Euro,0,Units,98903502.52,,,,,,,,
Slovenia,Road infrastructure investment,Constant Euro,2014,EUR,Euro,0,Units,123081657,,,,,,,,
Slovenia,Road infrastructure investment,Constant Euro,2015,EUR,Euro,0,Units,98573582.28,,,,,,,,
Slovenia,Road infrastructure investment,Constant Euro,2016,EUR,Euro,0,Units,98013271,,,,,,,,
Slovenia,Road infrastructure investment,Constant Euro,2017,EUR,Euro,0,Units,116105811.1,,,,,,,,
Slovenia,Road infrastructure maintenance,Constant Euro,1995,EUR,Euro,0,Units,101954447.5,,,,,,,,
Slovenia,Road infrastructure maintenance,Constant Euro,1996,EUR,Euro,0,Units,172913777.3,,,,,,,,
Slovenia,Road infrastructure maintenance,Constant Euro,1997,EUR,Euro,0,Units,171459613.6,,,,,,,,
Slovenia,Road infrastructure maintenance,Constant Euro,1998,EUR,Euro,0,Units,148942985.3,,,,,,,,
Slovenia,Road infrastructure maintenance,Constant Euro,1999,EUR,Euro,0,Units,158428887.4,,,,,,,,
Slovenia,Road infrastructure maintenance,Constant Euro,2000,EUR,Euro,0,Units,115059714.5,,,,,,,,
Slovenia,Road infrastructure maintenance,Constant Euro,2001,EUR,Euro,0,Units,88269516.26,,,,,,,,
Slovenia,Road infrastructure maintenance,Constant Euro,2002,EUR,Euro,0,Units,86697095.65,,,,,,,,
Slovenia,Road infrastructure maintenance,Constant Euro,2003,EUR,Euro,0,Units,93289383.67,,,,,,,,
Slovenia,Road infrastructure maintenance,Constant Euro,2004,EUR,Euro,0,Units,91739840.11,,,,,,,,
Slovenia,Road infrastructure maintenance,Constant Euro,2005,EUR,Euro,0,Units,114738708.7,,,,,,,,
Slovenia,Road infrastructure maintenance,Constant Euro,2006,EUR,Euro,0,Units,158453493.9,,,,,,,,
Slovenia,Road infrastructure maintenance,Constant Euro,2007,EUR,Euro,0,Units,149120830.8,,,,,,,,
Slovenia,Road infrastructure maintenance,Constant Euro,2008,EUR,Euro,0,Units,150356079.8,,,,,,,,
Slovenia,Road infrastructure maintenance,Constant Euro,2009,EUR,Euro,0,Units,154020338.8,,,,,,,,
Slovenia,Road infrastructure maintenance,Constant Euro,2010,EUR,Euro,0,Units,137000000,,,,,,,,
Slovenia,Road infrastructure maintenance,Constant Euro,2011,EUR,Euro,0,Units,117533718.7,,,,,,,,
Slovenia,Road infrastructure maintenance,Constant Euro,2012,EUR,Euro,0,Units,114462313.3,,,,,,,,
Slovenia,Road infrastructure maintenance,Constant Euro,2013,EUR,Euro,0,Units,116972411.6,,,,,,,,
Slovenia,Road infrastructure maintenance,Constant Euro,2014,EUR,Euro,0,Units,108658025.3,,,,,,,,
Slovenia,Road infrastructure maintenance,Constant Euro,2015,EUR,Euro,0,Units,121767366.3,,,,,,,,
Slovenia,Road infrastructure maintenance,Constant Euro,2016,EUR,Euro,0,Units,135258314,,,,,,,,
Slovenia,Road infrastructure maintenance,Constant Euro,2017,EUR,Euro,0,Units,196412330.4,,,,,,,,
Slovenia,Total road spending,Constant Euro,1995,EUR,Euro,0,Units,459756848.3,,,,,,,,
Slovenia,Total road spending,Constant Euro,1996,EUR,Euro,0,Units,684450368.3,,,,,,,,
Slovenia,Total road spending,Constant Euro,1997,EUR,Euro,0,Units,668862255.1,,,,,,,,
Slovenia,Total road spending,Constant Euro,1998,EUR,Euro,0,Units,570147341.4,,,,,,,,
Slovenia,Total road spending,Constant Euro,1999,EUR,Euro,0,Units,710577089,,,,,,,,
Slovenia,Total road spending,Constant Euro,2000,EUR,Euro,0,Units,656859889.3,,,,,,,,
Slovenia,Total road spending,Constant Euro,2001,EUR,Euro,0,Units,468095919.5,,,,,,,,
Slovenia,Total road spending,Constant Euro,2002,EUR,Euro,0,Units,516357702,,,,,,,,
Slovenia,Total road spending,Constant Euro,2003,EUR,Euro,0,Units,677902854.7,,,,,,,,
Slovenia,Total road spending,Constant Euro,2004,EUR,Euro,0,Units,682687381.6,,,,,,,,
Slovenia,Total road spending,Constant Euro,2005,EUR,Euro,0,Units,636278293.5,,,,,,,,
Slovenia,Total road spending,Constant Euro,2006,EUR,Euro,0,Units,806981008.2,,,,,,,,
Slovenia,Total road spending,Constant Euro,2007,EUR,Euro,0,Units,863613444.5,,,,,,,,
Slovenia,Total road spending,Constant Euro,2008,EUR,Euro,0,Units,855404183.6,,,,,,,,
Slovenia,Total road spending,Constant Euro,2009,EUR,Euro,0,Units,568141249.9,,,,,,,,
Slovenia,Total road spending,Constant Euro,2010,EUR,Euro,0,Units,358000000,,,,,,,,
Slovenia,Total road spending,Constant Euro,2011,EUR,Euro,0,Units,225433526,,,,,,,,
Slovenia,Total road spending,Constant Euro,2012,EUR,Euro,0,Units,211755279.6,,,,,,,,
Slovenia,Total road spending,Constant Euro,2013,EUR,Euro,0,Units,215875914.1,,,,,,,,
Slovenia,Total road spending,Constant Euro,2014,EUR,Euro,0,Units,231739682.3,,,,,,,,
Slovenia,Total road spending,Constant Euro,2015,EUR,Euro,0,Units,220340948.6,,,,,,,,
Slovenia,Total road spending,Constant Euro,2016,EUR,Euro,0,Units,233271585,,,,,,,,
Slovenia,Total road spending,Constant Euro,2017,EUR,Euro,0,Units,312518141.5,,,,,,,,
Spain,Road infrastructure investment,Constant Euro,1995,EUR,Euro,0,Units,6729387993,,,,,,,,
Spain,Road infrastructure investment,Constant Euro,1996,EUR,Euro,0,Units,6118027585,,,,,,,,
Spain,Road infrastructure investment,Constant Euro,1997,EUR,Euro,0,Units,5913051236,,,,,,,,
Spain,Road infrastructure investment,Constant Euro,1998,EUR,Euro,0,Units,7118956620,,,,,,,,
Spain,Road infrastructure investment,Constant Euro,1999,EUR,Euro,0,Units,6262298877,,,,,,,,
Spain,Road infrastructure investment,Constant Euro,2000,EUR,Euro,0,Units,6240802240,,,,,,,,
Spain,Road infrastructure investment,Constant Euro,2001,EUR,Euro,0,Units,7135246165,,,,,,,,
Spain,Road infrastructure investment,Constant Euro,2002,EUR,Euro,0,Units,8722354046,,,,,,,,
Spain,Road infrastructure investment,Constant Euro,2003,EUR,Euro,0,Units,9072095963,,,,,,,,
Spain,Road infrastructure investment,Constant Euro,2004,EUR,Euro,0,Units,8439349457,,,,,,,,
Spain,Road infrastructure investment,Constant Euro,2005,EUR,Euro,0,Units,9298797009,,,,,,,,
Spain,Road infrastructure investment,Constant Euro,2006,EUR,Euro,0,Units,8468501123,Break,,,,,,,
Spain,Road infrastructure investment,Constant Euro,2007,EUR,Euro,0,Units,7660571342,,,,,,,,
Spain,Road infrastructure investment,Constant Euro,2008,EUR,Euro,0,Units,7577872825,,,,,,,,
Spain,Road infrastructure investment,Constant Euro,2009,EUR,Euro,0,Units,9520345166,,,,,,,,
Spain,Road infrastructure investment,Constant Euro,2010,EUR,Euro,0,Units,7851000000,,,,,,,,
Spain,Road infrastructure investment,Constant Euro,2011,EUR,Euro,0,Units,5665986039,,,,,,,,
Spain,Road infrastructure investment,Constant Euro,2012,EUR,Euro,0,Units,5016514108,,,,,,,,
Spain,Road infrastructure investment,Constant Euro,2013,EUR,Euro,0,Units,4428051314,,,,,,,,
Spain,Road infrastructure investment,Constant Euro,2014,EUR,Euro,0,Units,4167224464,,,,,,,,
Spain,Road infrastructure investment,Constant Euro,2015,EUR,Euro,0,Units,4271725707,,,,,,,,
Spain,Road infrastructure investment,Constant Euro,2016,EUR,Euro,0,Units,3868296530,,,,,,,,
Spain,Road infrastructure investment,Constant Euro,2017,EUR,Euro,0,Units,3527488600,Provisional value,,,,,,,
Spain,Total road spending,Constant Euro,2006,EUR,Euro,0,Units,,Break,,,,,,,
Spain,Total road spending,Constant Euro,2017,EUR,Euro,0,Units,,Provisional value,,,,,,,
Sweden,Road infrastructure investment,Constant Euro,1995,EUR,Euro,0,Units,1398191559,Estimated value,,,,,,,
Sweden,Road infrastructure investment,Constant Euro,1996,EUR,Euro,0,Units,1404653521,,,,,,,,
Sweden,Road infrastructure investment,Constant Euro,1997,EUR,Euro,0,Units,1241749788,,,,,,,,
Sweden,Road infrastructure investment,Constant Euro,1998,EUR,Euro,0,Units,1465423459,,,,,,,,
Sweden,Road infrastructure investment,Constant Euro,1999,EUR,Euro,0,Units,1270045190,,,,,,,,
Sweden,Road infrastructure investment,Constant Euro,2000,EUR,Euro,0,Units,1151750440,,,,,,,,
Sweden,Road infrastructure investment,Constant Euro,2001,EUR,Euro,0,Units,1341370838,,,,,,,,
Sweden,Road infrastructure investment,Constant Euro,2002,EUR,Euro,0,Units,1656941968,,,,,,,,
Sweden,Road infrastructure investment,Constant Euro,2003,EUR,Euro,0,Units,1739069576,,,,,,,,
Sweden,Road infrastructure investment,Constant Euro,2004,EUR,Euro,0,Units,1739141708,,,,,,,,
Sweden,Road infrastructure investment,Constant Euro,2005,EUR,Euro,0,Units,1532561696,,,,,,,,
Sweden,Road infrastructure investment,Constant Euro,2006,EUR,Euro,0,Units,1571993425,,,,,,,,
Sweden,Road infrastructure investment,Constant Euro,2007,EUR,Euro,0,Units,1497070693,,,,,,,,
Sweden,Road infrastructure investment,Constant Euro,2008,EUR,Euro,0,Units,1671870273,,,,,,,,
Sweden,Road infrastructure investment,Constant Euro,2009,EUR,Euro,0,Units,1795680227,,,,,,,,
Sweden,Road infrastructure investment,Constant Euro,2010,EUR,Euro,0,Units,1666090563,,,,,,,,
Sweden,Road infrastructure investment,Constant Euro,2011,EUR,Euro,0,Units,1748181629,,,,,,,,
Sweden,Road infrastructure investment,Constant Euro,2012,EUR,Euro,0,Units,1908545365,,,,,,,,
Sweden,Road infrastructure investment,Constant Euro,2013,EUR,Euro,0,Units,1703077968,,,,,,,,
Sweden,Road infrastructure investment,Constant Euro,2014,EUR,Euro,0,Units,1641398054,,,,,,,,
Sweden,Road infrastructure investment,Constant Euro,2015,EUR,Euro,0,Units,1663346724,,,,,,,,
Sweden,Road infrastructure investment,Constant Euro,2016,EUR,Euro,0,Units,1530283910,,,,,,,,
Sweden,Road infrastructure investment,Constant Euro,2017,EUR,Euro,0,Units,1728045394,,,,,,,,
Sweden,Road infrastructure maintenance,Constant Euro,1995,EUR,Euro,0,Units,769761314.2,Estimated value,,,,,,,
Sweden,Road infrastructure maintenance,Constant Euro,1996,EUR,Euro,0,Units,773365025,,,,,,,,
Sweden,Road infrastructure maintenance,Constant Euro,1997,EUR,Euro,0,Units,759491822.3,,,,,,,,
Sweden,Road infrastructure maintenance,Constant Euro,1998,EUR,Euro,0,Units,1030100945,,,,,,,,
Sweden,Road infrastructure maintenance,Constant Euro,1999,EUR,Euro,0,Units,961872460.3,,,,,,,,
Sweden,Road infrastructure maintenance,Constant Euro,2000,EUR,Euro,0,Units,943469463.6,,,,,,,,
Sweden,Road infrastructure maintenance,Constant Euro,2001,EUR,Euro,0,Units,1005308817,,,,,,,,
Sweden,Road infrastructure maintenance,Constant Euro,2002,EUR,Euro,0,Units,1029462638,,,,,,,,
Sweden,Road infrastructure maintenance,Constant Euro,2003,EUR,Euro,0,Units,939691519.3,,,,,,,,
Sweden,Road infrastructure maintenance,Constant Euro,2004,EUR,Euro,0,Units,913947495.3,,,,,,,,
Sweden,Road infrastructure maintenance,Constant Euro,2005,EUR,Euro,0,Units,930097633.6,,,,,,,,
Sweden,Road infrastructure maintenance,Constant Euro,2006,EUR,Euro,0,Units,904179907.2,,,,,,,,
Sweden,Road infrastructure maintenance,Constant Euro,2007,EUR,Euro,0,Units,879840376.9,,,,,,,,
Sweden,Road infrastructure maintenance,Constant Euro,2008,EUR,Euro,0,Units,894785490.3,,,,,,,,
Sweden,Road infrastructure maintenance,Constant Euro,2009,EUR,Euro,0,Units,897786385.9,,,,,,,,
Sweden,Road infrastructure maintenance,Constant Euro,2010,EUR,Euro,0,Units,873791492.5,,,,,,,,
Sweden,Road infrastructure maintenance,Constant Euro,2011,EUR,Euro,0,Units,783227509.5,,,,,,,,
Sweden,Road infrastructure maintenance,Constant Euro,2012,EUR,Euro,0,Units,827234512.2,,,,,,,,
Sweden,Road infrastructure maintenance,Constant Euro,2013,EUR,Euro,0,Units,882932577.2,,,,,,,,
Sweden,Road infrastructure maintenance,Constant Euro,2014,EUR,Euro,0,Units,895589506.4,,,,,,,,
Sweden,Road infrastructure maintenance,Constant Euro,2015,EUR,Euro,0,Units,1057633661,Break,,,,,,,
Sweden,Road infrastructure maintenance,Constant Euro,2016,EUR,Euro,0,Units,828826309.4,,,,,,,,
Sweden,Road infrastructure maintenance,Constant Euro,2017,EUR,Euro,0,Units,786765881.9,,,,,,,,
Sweden,Total road spending,Constant Euro,1995,EUR,Euro,0,Units,2167952873,Estimated value,,,,,,,
Sweden,Total road spending,Constant Euro,1996,EUR,Euro,0,Units,2178018546,,,,,,,,
Sweden,Total road spending,Constant Euro,1997,EUR,Euro,0,Units,2001241610,,,,,,,,
Sweden,Total road spending,Constant Euro,1998,EUR,Euro,0,Units,2495524404,,,,,,,,
Sweden,Total road spending,Constant Euro,1999,EUR,Euro,0,Units,2231917651,,,,,,,,
Sweden,Total road spending,Constant Euro,2000,EUR,Euro,0,Units,2095219904,,,,,,,,
Sweden,Total road spending,Constant Euro,2001,EUR,Euro,0,Units,2346679655,,,,,,,,
Sweden,Total road spending,Constant Euro,2002,EUR,Euro,0,Units,2686404606,,,,,,,,
Sweden,Total road spending,Constant Euro,2003,EUR,Euro,0,Units,2678761095,,,,,,,,
Sweden,Total road spending,Constant Euro,2004,EUR,Euro,0,Units,2653089203,,,,,,,,
Sweden,Total road spending,Constant Euro,2005,EUR,Euro,0,Units,2462659330,,,,,,,,
Sweden,Total road spending,Constant Euro,2006,EUR,Euro,0,Units,2476173332,,,,,,,,
Sweden,Total road spending,Constant Euro,2007,EUR,Euro,0,Units,2376911070,,,,,,,,
Sweden,Total road spending,Constant Euro,2008,EUR,Euro,0,Units,2566655763,,,,,,,,
Sweden,Total road spending,Constant Euro,2009,EUR,Euro,0,Units,2693466613,,,,,,,,
Sweden,Total road spending,Constant Euro,2010,EUR,Euro,0,Units,2539882056,,,,,,,,
Sweden,Total road spending,Constant Euro,2011,EUR,Euro,0,Units,2531409139,,,,,,,,
Sweden,Total road spending,Constant Euro,2012,EUR,Euro,0,Units,2735779877,,,,,,,,
Sweden,Total road spending,Constant Euro,2013,EUR,Euro,0,Units,2586010546,,,,,,,,
Sweden,Total road spending,Constant Euro,2014,EUR,Euro,0,Units,2536987560,,,,,,,,
Sweden,Total road spending,Constant Euro,2015,EUR,Euro,0,Units,2720980385,Break,,,,,,,
Sweden,Total road spending,Constant Euro,2016,EUR,Euro,0,Units,2359110219,,,,,,,,
Sweden,Total road spending,Constant Euro,2017,EUR,Euro,0,Units,2514811276,,,,,,,,
Switzerland,Road infrastructure investment,Constant Euro,1995,EUR,Euro,0,Units,3619326411,,,,,,,,
Switzerland,Road infrastructure investment,Constant Euro,1996,EUR,Euro,0,Units,3517497855,,,,,,,,
Switzerland,Road infrastructure investment,Constant Euro,1997,EUR,Euro,0,Units,3565576296,,,,,,,,
Switzerland,Road infrastructure investment,Constant Euro,1998,EUR,Euro,0,Units,3366072438,,,,,,,,
Switzerland,Road infrastructure investment,Constant Euro,1999,EUR,Euro,0,Units,3555880696,,,,,,,,
Switzerland,Road infrastructure investment,Constant Euro,2000,EUR,Euro,0,Units,3427380503,,,,,,,,
Switzerland,Road infrastructure investment,Constant Euro,2001,EUR,Euro,0,Units,3316826643,,,,,,,,
Switzerland,Road infrastructure investment,Constant Euro,2002,EUR,Euro,0,Units,3420092715,,,,,,,,
Switzerland,Road infrastructure investment,Constant Euro,2003,EUR,Euro,0,Units,3397241993,,,,,,,,
Switzerland,Road infrastructure investment,Constant Euro,2004,EUR,Euro,0,Units,3354011421,,,,,,,,
Switzerland,Road infrastructure investment,Constant Euro,2005,EUR,Euro,0,Units,3338954419,,,,,,,,
Switzerland,Road infrastructure investment,Constant Euro,2006,EUR,Euro,0,Units,3172204400,,,,,,,,
Switzerland,Road infrastructure investment,Constant Euro,2007,EUR,Euro,0,Units,3161541975,,,,,,,,
Switzerland,Road infrastructure investment,Constant Euro,2008,EUR,Euro,0,Units,3190572701,,,,,,,,
Switzerland,Road infrastructure investment,Constant Euro,2009,EUR,Euro,0,Units,3294687726,,,,,,,,
Switzerland,Road infrastructure investment,Constant Euro,2010,EUR,Euro,0,Units,3418463319,,,,,,,,
Switzerland,Road infrastructure investment,Constant Euro,2011,EUR,Euro,0,Units,3307657325,,,,,,,,
Switzerland,Road infrastructure investment,Constant Euro,2012,EUR,Euro,0,Units,3239761090,,,,,,,,
Switzerland,Road infrastructure investment,Constant Euro,2013,EUR,Euro,0,Units,3130795183,,,,,,,,
Switzerland,Road infrastructure investment,Constant Euro,2014,EUR,Euro,0,Units,3025730652,,,,,,,,
Switzerland,Road infrastructure maintenance,Constant Euro,1995,EUR,Euro,0,Units,1735789919,,,,,,,,
Switzerland,Road infrastructure maintenance,Constant Euro,1996,EUR,Euro,0,Units,1715626425,,,,,,,,
Switzerland,Road infrastructure maintenance,Constant Euro,1997,EUR,Euro,0,Units,1683924864,,,,,,,,
Switzerland,Road infrastructure maintenance,Constant Euro,1998,EUR,Euro,0,Units,1688003592,,,,,,,,
Switzerland,Road infrastructure maintenance,Constant Euro,1999,EUR,Euro,0,Units,1784768731,,,,,,,,
Switzerland,Road infrastructure maintenance,Constant Euro,2000,EUR,Euro,0,Units,965596208.9,,,,,,,,
Switzerland,Road infrastructure maintenance,Constant Euro,2001,EUR,Euro,0,Units,1691367189,,,,,,,,
Switzerland,Road infrastructure maintenance,Constant Euro,2002,EUR,Euro,0,Units,1744845002,,,,,,,,
Switzerland,Road infrastructure maintenance,Constant Euro,2003,EUR,Euro,0,Units,1854229219,,,,,,,,
Switzerland,Road infrastructure maintenance,Constant Euro,2004,EUR,Euro,0,Units,1813904136,,,,,,,,
Switzerland,Road infrastructure maintenance,Constant Euro,2005,EUR,Euro,0,Units,1835138618,,,,,,,,
Switzerland,Road infrastructure maintenance,Constant Euro,2006,EUR,Euro,0,Units,1795152255,,,,,,,,
Switzerland,Road infrastructure maintenance,Constant Euro,2007,EUR,Euro,0,Units,1666772414,,,,,,,,
Switzerland,Road infrastructure maintenance,Constant Euro,2008,EUR,Euro,0,Units,1809737000,,,,,,,,
Switzerland,Road infrastructure maintenance,Constant Euro,2009,EUR,Euro,0,Units,1997927762,,,,,,,,
Switzerland,Road infrastructure maintenance,Constant Euro,2010,EUR,Euro,0,Units,1998263638,,,,,,,,
Switzerland,Road infrastructure maintenance,Constant Euro,2011,EUR,Euro,0,Units,1933966271,,,,,,,,
Switzerland,Road infrastructure maintenance,Constant Euro,2012,EUR,Euro,0,Units,2015066284,,,,,,,,
