STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,DATE_LAST_UPDATE,TYPE_LAST_UPDATE,DEDUCT_CODE,REMARKS,PROGRAM_CODE,PROJ_NO,PROJ_SUFFIX,NBI_TYPE_OF_IMP,DTL_TYPE_OF_IMP,SPECIAL_CODE,STEP_CODE,STATUS_WITH_10YR_RULE,SUFFICIENCY_ASTERC,SUFFICIENCY_RATING,STATUS_NO_10YR_RULE,CAT10,CAT23,CAT29
10,      1739 059 ,1,1,1,00095,0,01,003,51190,'I 295 SB                ',,'I 95 NB           ','CHRISTIANA INTERCHANGE   ',99.99,1.979,1,0000000059,0,39421347,075351952,0,3,01,01,11,1959,5,3,77518,2015,6,26.3,0,26,0,1,1,1,1,5,N,0,0,A,6,1,3,02,0,00,3,0,26.3,27.4,48.5,0,0,26.3,27.1,99.99,H,4.58,H,11.4,3,6,5,6,N,N,3,58.2,3,44.9,5,9,4,5,N,8,31,1,48.5,1016,24,N  ,N  ,N  ,,,,800,200,1000,,,,_              ,1,N,1,,1,0,2008,1,3,0,0,5,1,,Y,N,90639,2036,0,N,3/23/2017,B,Z ,,,,,,,,,0,,85,0,F,5,1314.35
10,      1740 060 ,1,1,7,00495,0,01,003,51190,'I 295 SB                ',,'RAMP 6107         ','CHRISTIANA INTERCHANGE   ',99.99,0.306,0,,,39422358,075353087,9,3,01,01,11,1960,2,2,32405,2015,6,13.4,0,25,0,0,0,0,N,5,N,0,0,A,6,1,3,02,0,00,3,0,12.5,21.9,44.2,0,0,12.5,14.7,99.99,H,4.73,H,8.6,2.7,6,6,6,N,N,3,52.2,3,40.3,6,9,4,5,N,8,31,1,,416,24,N  ,N  ,N  ,,,,800,200,1000,,,,_              ,1,N,1,,1,0,0,1,1,0,0,5,1,,Y,N,68975,2036,0,N,3/23/2017,B,Z ,,,,,,,,,0,,76,0,F,6,649.74
10,      1744 059 ,1,1,1,00095,0,01,003,51190,'CHRISTINA RIVER         ',,'I 95              ','SOUTH OF WILMINGTON      ',99.99,3.862,1,0000000059,0,39430696,075344771,2,3,01,01,11,1965,6,0,111602,2015,5,32.9,2,36,0,0,0,0,N,5,1,7.7,15,A,1,5,3,02,0,00,7,0,15.9,24.4,170.2,0,0,32,33.8,99.99,N,0,N,0,0,5,6,5,8,N,3,95.4,3,73.6,5,9,N,5,8,8,35,1,170.2,416,24,N  ,Y24,N  ,,0416,,1000,100,1100,,,,_              ,1,N,2,,1,0,1978,1,3,0,0,8,1,5,Y,8,138713,2038,0,N,3/23/2017,B,Z ,,Q100,N059025,0,14,14,,,0,,66,0,F,5,5752.76
10,      1745 059 ,1,1,1,00095,0,01,003,51190,'NORFOLK SOUTHERN        ',,'I 95              ','NORTH OF CHRISTIANA INTER',99.99,4.18,1,0000000059,0,39431548,075343777,2,3,01,01,11,1962,6,0,118720,2016,5,32.9,0,60,0,0,0,0,N,5,N,0,0,A,1,2,3,02,0,00,6,0,15.9,25.9,140.2,0,0,31.9,33.8,99.99,R,7.8,R,3.6,0,6,6,5,N,N,3,80.1,3,61.8,5,9,5,5,N,8,35,1,,417,24,Y12,N  ,N  ,0417,,,800,200,1000,,,,_              ,1,N,2,,1,0,1980,1,3,0,0,11,1,,Y,N,131995,2036,0,N,5/4/2018,B,Z ,,Q100,N059017,0,14,17,,,0,,66,0,F,5,4738.76
10,      1746 059 ,1,1,1,00095,0,01,003,77580,'LITTLE MILL CREEK       ',,'I 95              ','SOUTH OF WILMINGTON      ',99.99,4.587,1,0000000059,0,39432144,075343079,8,3,01,01,11,1962,6,0,111602,2015,5,32.9,2,10,0,0,0,0,0,5,0,0,0,A,1,5,3,02,0,00,3,0,15.9,21.2,63.7,0,0,31.9,33.8,99.99,N,0,N,0,0,6,6,6,6,N,3,91.4,3,70.3,6,9,N,5,9,8,,,,516,24,N  ,N  ,N  ,,,,,,,,,,_              ,1,N,2,,1,0,1980,1,3,0,0,8,1,,Y,8,131995,2036,0,N,3/23/2017,B,Z ,,H100,N059026,0,14,14,,,0,,77,0,F,6,2153.06
10,      1748 059 ,1,1,1,00095,0,01,003,77580,'CITY STREETS & AMTRAK   ',,'I 95              ','SOUTH OF WILMINGTON      ',5.33,5.6,1,0000000059,0,39440078,075335565,8,3,01,01,11,1964,6,6,118720,2016,6,32.9,3,0,1,1,1,1,N,5,N,0,0,A,1,4,3,02,0,00,26,0,15.8,44.5,894.9,0,0,32,33.9,5.09,R,6.55,R,3.3,3.8,6,6,5,N,N,3,62.6,3,48.1,5,6,4,5,N,8,35,1,894.9,317,24,Y24,N  ,N  ,0317,,,32649,3265,48973,,,,_              ,1,N,2,,1,0,1980,1,3,0,0,11,1,1,Y,N,128795,2037,0,N,5/4/2018,B,Z ,,,,,,,,,0,,67,0,F,5,30337.11
10,      1748N059 ,1,1,1,00095,0,01,003,77580,'SR 4                    ',,'I 95 NB           ','SOUTH WILMINGTON VIADUCT ',5.09,6.791,1,0000000059,0,39442624,075334414,8,3,01,01,11,1964,2,19,47549,2016,6,11.6,1,99,1,0,0,1,N,5,N,0,0,A,6,1,3,02,0,00,34,0,11.6,45.4,715.1,0,0,11.6,12.9,5.09,H,4.67,H,2.1,1.2,6,6,5,N,N,3,49.9,3,38.1,5,6,4,5,N,8,,,,317,24,Y24,N  ,N  ,0317,,,,,,,,,_              ,1,R,1,,1,0,1980,1,3,0,0,11,1,,Y,N,53251,2037,0,N,5/4/2018,B,Z ,,Q760,N059020,0,14,14,,,0,,71,0,F,5,9224.79
10,      1748S059 ,1,1,1,00095,0,01,003,77580,'SR 4 & SR 48            ',,'I 95 SB           ','SOUTH WILMINGTON VIADUCT ',5.26,13.551,1,0000000059,0,39442627,075334499,8,3,01,01,11,1964,2,18,49088,2016,6,11.6,1,99,1,1,1,1,1,5,N,0,0,A,6,1,3,02,0,00,34,0,11.6,41.9,771.4,0,0,11.6,12.9,6.78,H,4.5,H,2.8,3.4,7,6,5,N,N,3,53.5,3,41.7,5,6,4,5,N,8,,,,317,24,N  ,N  ,N  ,,,,,,,,,,_              ,1,L,1,,1,0,1980,1,3,0,0,11,1,,Y,N,53251,2037,0,N,5/4/2018,B,Z ,,1140,N059020,0,14,14,,,0,,72,0,F,5,9951.06
10,      1749 6142,1,1,7,00095,0,01,003,77580,'LIBERTY STREET          ',,'I 95 NB TO SR 4   ','WILMINGTON               ',99.99,0.02,1,0000006142,0,39441681,075334434,10,3,01,01,11,1964,1,2,11555,2016,6,6.7,0,0,1,1,1,1,1,5,N,0,0,A,6,1,3,02,0,00,6,0,6.7,43.6,185.6,0,0,6.7,8.3,99.99,H,4.85,H,1.8,0,6,6,5,N,N,3,68.8,3,53.1,5,6,4,5,N,8,,,,317,24,N  ,N  ,N  ,,,,,,,,,,NA             ,1,N,1,,1,0,1980,1,3,0,0,11,1,,Y,N,11101,2037,0,N,5/4/2018,B,Z ,,,,,,,,,0,,78.6,0,F,5,1540.48
10,      1750 6148,1,1,7,00095,0,01,003,77580,'SR 48 EB RD 237 LAN AV  ',,'SR 48 TO I 95 S   ','WILMINGTON               ',99.99,10.348,0,,,39443030,075334361,0,3,01,01,11,1964,1,3,1677,2015,6,6.7,0,0,0,1,1,0,0,5,N,0,0,A,6,1,3,02,0,00,3,0,6.7,23.8,46.5,0,0,6.7,8.3,99.99,H,4.31,H,4.5,6.6,7,7,6,N,N,3,65.8,3,50.8,6,6,4,5,N,8,31,1,,816,24,N  ,N  ,N  ,,,,800,200,1000,,,,_              ,1,N,1,,1,0,1980,1,3,0,0,8,1,,Y,N,2104,2036,0,N,3/23/2017,B,Z ,,,,,,,,,0,,95,0,F,6,385.95
10,      1751 000 ,1,5,0,00000,0,01,003,77580,'I 95  RAMP 6152         ',,'SIXTH ST          ','WILMINGTON               ',99.99,2.317,0,,,39444399,075333319,0,3,01,01,19,1964,2,6,100,2015,5,9.8,0,0,0,1,N,N,N,5,N,0,0,A,5,1,3,02,0,00,2,0,9.8,40.6,67.8,1.8,1.8,9.8,14,99.99,H,4.5,H,4.7,5.1,7,6,7,N,N,1,87.1,1,42.6,6,4,3,5,N,8,38,1,67.8,616,24,N  ,N  ,N  ,,,,100,10,150,,,,_              ,0,N,1,,0,0,1978,1,1,0,1,6,0,,Y,N,125,2036,0,N,5/4/2018,B,A ,,Q100,N059028,0,14,14,,,2,,94,2,F,6,949.2
10,      1752 000 ,1,5,1,00000,0,01,003,77580,'I 95 & RAMP 6152        ',,'SEVENTH ST        ','WILMINGTON               ',99.99,0,0,,,39444663,075333133,1,3,01,01,19,1964,2,7,182,2015,5,9.8,0,0,0,1,0,0,0,5,N,0,0,A,5,1,3,02,0,00,3,0,9.8,36,72.8,1.8,1.8,9.8,14,99.99,H,5.64,H,1.8,5,6,5,6,N,N,1,57.2,1,29.9,5,4,3,5,N,8,38,1,72.8,516,24,N  ,N  ,N  ,,,,100,10,150,,,,_              ,0,N,1,,0,0,1978,1,3,0,1,11,0,,Y,N,228,2036,0,N,5/4/2018,B,A ,,,,,,,,,2,,79.7,2,F,5,1019.2
10,      1753 000 ,1,5,1,00000,0,01,003,77580,'I 95 & RAMP 6152        ',,'EIGHTH ST         ','WILMINGTON               ',99.99,7.72,0,,,39444939,075332944,1,3,01,01,19,1964,2,7,185,2015,5,9.8,0,0,0,1,N,N,N,5,N,0,0,A,5,1,3,02,0,00,3,0,9.8,36,76.2,1.8,1.8,9.8,14,99.99,H,5.77,H,1.5,5.1,6,6,6,N,N,1,56.2,1,29.9,6,4,3,5,N,8,38,1,76.2,516,24,N  ,N  ,N  ,,,,100,10,150,,,,_              ,0,N,1,,0,0,1978,1,3,0,0,11,0,,Y,N,232,2036,0,N,5/4/2018,B,A ,,,,,,,,,2,,92.7,2,F,6,1066.8
10,      1754 000 ,1,5,1,00000,0,01,003,77580,'I 95                    ',,'NINTH ST          ','WILMINGTON               ',99.99,1.8,0,,,39445390,075332641,0,3,01,01,19,1964,2,5,100,2015,5,9.8,0,0,0,1,N,N,N,5,N,0,0,A,5,1,3,02,0,00,4,0,9.8,19.8,65.8,1.8,1.8,9.8,15.2,99.99,H,5.62,H,0.6,5.1,6,6,6,N,N,1,54.4,1,29.9,6,4,3,5,N,8,38,1,65.8,516,24,N  ,N  ,N  ,,,,100,10,150,,,,_              ,0,N,1,,0,0,0,1,3,0,0,11,0,,Y,N,185,2036,0,N,5/4/2018,B,A ,,,,,,,,,2,,92.7,2,F,6,1000.16
10,      1755 000 ,1,5,0,00000,0,01,003,77580,'I 95 & RAMP 6163        ',,'10th STREET       ','WILMINGTON               ',99.99,1.239,0,,,39445708,075332421,0,3,01,01,19,1964,2,5,186,2015,5,13.4,0,0,0,1,0,0,0,5,N,0,0,A,5,1,3,02,0,00,5,0,9.8,18.7,65.6,1.8,1.8,9.8,14,99.99,H,4.39,H,2.9,5.1,5,5,5,N,N,2,58.7,2,35.2,5,4,3,5,N,8,35,1,65.6,516,24,N  ,N  ,N  ,,,,989,99,1483,,,,_              ,0,N,1,,0,0,1995,1,3,0,0,11,0,,Y,N,194,2036,0,N,3/23/2017,B,A ,,,,,,,,,2,,75,2,F,5,918.4
10,      1756 6167,1,1,7,00095,0,01,003,77580,'I 95 & RAMP 6169        ',,'RAMP I95SB TO 11TH','WILMINGTON               ',99.99,0.257,0,,,39450069,075332165,1,3,01,01,11,1969,2,10,4475,2015,5,7.3,0,30,0,1,1,1,1,5,N,0,0,A,6,1,3,02,0,00,5,0,9.1,24.1,78.3,0,0,9.1,10.7,99.99,H,4.58,H,3,4.1,6,6,6,N,N,3,56.7,3,43.8,6,4,4,5,N,3,31,1,76.2,816,24,N  ,N  ,N  ,,,,800,200,1000,,,,_              ,1,N,1,,1,0,1995,1,1,0,0,8,1,,Y,N,5562,2036,0,N,3/23/2017,B,A ,,,,,,,,,2,,74.7,2,F,6,837.81
10,      1757 009 ,1,3,1,00052,0,01,003,77580,'I 95 & RAMP 6167        ',,'DELAWARE AVE      ','WILMINGTON               ',99.99,11.523,1,0000000009,0,39450444,075331859,0,3,01,01,02,1964,7,6,20874,2015,5,25.6,2,9,0,1,0,0,0,5,N,0,0,A,5,1,3,02,0,00,3,0,12.8,23.3,53.1,2.4,2.4,25.6,32.9,99.99,H,5.67,H,2.3,1.5,6,6,5,N,N,3,69.9,3,53.5,5,4,3,5,N,8,35,1,53.1,516,24,N  ,N  ,N  ,,,,1880,188,2821,,,,_              ,0,N,2,,1,0,0,1,6,0,0,7,0,,Y,N,25728,2036,0,N,3/23/2017,B,A ,,,,,,,,,2,,81,2,F,5,1746.99
10,      1758 6143,1,3,7,00048,0,01,003,77580,'Elm Street              ',,'SR 48 TO I 95 SB  ','SOUTH WILMINGTON         ',99.99,0.274,1,0000006143,0,39442399,075334620,7,3,01,01,14,1964,1,2,7054,2016,6,5.2,0,0,1,1,0,0,0,5,N,0,0,A,6,1,3,02,0,00,7,0,5.2,25.9,141.1,0,0,5.2,6.8,0,H,4.1,H,3,0,6,6,6,N,N,3,81.6,3,62.8,6,3,3,5,N,8,35,1,141.1,717,24,N  ,N  ,N  ,,,,1028,103,1532,,,,_              ,0,N,1,,1,0,1980,1,3,0,0,11,0,,Y,N,7799,2037,0,N,5/4/2018,B,A ,,,,,,,,,2,,81.5,2,F,6,959.48
10,      1758E6141,1,3,7,00048,0,01,003,77580,'SECOND ST & ADAMS ST    ',,'MLK BLD TO I 95 N ','WILMINGTON               ',99.99,0.016,1,0000006141,0,39443024,075333860,7,3,01,01,14,1976,1,6,6892,2016,6,7,0,9,1,1,1,1,1,5,N,0,0,A,1,1,3,02,0,00,6,0,7,27.8,138.1,0,0,7,7.8,99.99,H,10.44,H,3.7,3.8,7,6,5,N,N,3,99.9,3,69.4,5,6,6,5,N,8,,,,817,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,1,,1,0,0,1,1,0,1,11,0,,Y,N,8465,2037,0,N,5/4/2018,B,Z ,,,,,,,,,0,,86.4,0,F,5,1077.18
10,      1758F6149,1,1,7,00095,0,01,003,77580,'MLK BLVD & ADAMS ST     ',,'RAMP TO I 95 S    ','WILMINGTON               ',99.99,0.016,0,,,39442915,075334013,0,3,01,01,11,1979,1,4,2441,2014,6,7,0,0,1,1,1,1,1,5,N,0,0,A,1,1,3,02,0,00,4,0,7,41.2,110.4,0,0,7,7.8,99.99,H,4.7,H,4,3.8,6,6,6,N,N,3,69.7,3,53.8,6,6,6,5,N,8,31,1,110.4,216,24,N  ,N  ,N  ,,,,800,200,1000,,,,_              ,1,N,1,,1,0,0,1,1,0,1,8,1,,Y,N,5328,2036,0,N,3/23/2017,B,Z ,,,,,,,,,0,,98,0,F,6,861.12
10,      1758G6149,1,3,7,06149,0,01,003,77540,'SR 4  MARYLAND AVE.     ',,'MLK BLD TO I 95 S ','WILMINGTON               ',99.99,0.032,0,,,39442050,075334520,5,3,01,01,14,1980,1,2,8494,2014,6,7,0,0,1,1,1,1,1,5,N,0,0,A,1,1,3,02,0,00,10,0,7,41.9,240,0,0,7,7.8,99.99,H,6.78,H,6.6,0,6,6,6,N,N,3,94.7,3,73,6,6,7,5,N,8,31,1,240,216,24,N  ,N  ,N  ,,,,800,200,1000,,,,_              ,1,N,1,,1,0,0,1,1,0,1,8,1,,Y,N,10657,2036,0,N,5/4/2018,B,Z ,,,,,,,,,0,,96,0,F,6,1872
10,      1758H057 ,1,1,7,00095,0,01,003,77580,'MONROE ST & MADISON ST  ',,'MLK BLVD          ','WILMINGTON               ',99.99,0.016,0,,,39442758,075333424,0,3,01,01,11,1976,2,23,4882,2014,6,11.9,0,0,1,1,0,1,0,5,N,0,0,A,1,1,3,02,0,00,7,0,11.9,26.4,181.2,0,0,11.9,12.7,5.62,H,4.37,H,1.2,4,6,6,6,N,N,3,80.4,3,62,6,9,4,5,N,8,31,1,,216,24,N  ,N  ,N  ,,,,800,200,1000,,,,_              ,1,N,1,,1,0,0,1,1,0,1,8,1,,Y,N,10657,2036,0,N,3/23/2017,B,Z ,,,,,,,,,0,,95,0,F,6,2301.24
10,      1759 059 ,1,1,1,00095,0,01,003,77540,'BRANDYWINE CK           ',,'I 95 RD 59        ','WILMINGTON               ',99.99,8.53,1,0000000059,0,39452316,075330903,3,3,01,01,11,1964,6,8,77095,2015,6,31.7,2,40,0,1,1,1,1,5,0,0,0,A,1,6,4,02,0,00,13,0,17.1,74.7,573.6,0,0,31.1,33.2,99.99,H,4.27,H,0.6,0,5,5,6,8,N,3,64.4,3,49.7,5,9,2,5,9,8,31,1,,416,24,N  ,N  ,N  ,,,,800,200,1000,,,,_              ,1,N,2,,1,0,1984,1,3,0,0,5,1,,Y,8,91182,2036,0,N,3/23/2017,B,A ,,Q100,N059018,0,14,17,,,2,,69,2,F,5,19043.52
10,      1760 504 ,1,4,1,00504,0,01,003,490,'I 95                    ',,'EIGHTEENTH STREET ','WILMINGTON-SALESIANUM HS ',99.99,1.29,0,,,39453937,075330417,0,3,01,01,16,1966,2,7,4274,2015,5,10.3,0,17,0,1,0,0,0,5,N,0,0,A,5,1,3,02,0,00,4,0,12.2,20,63.4,3,3,12.2,18.9,99.99,H,4.95,H,1.5,1.2,5,5,6,N,N,3,71.7,3,54.4,5,6,3,5,N,8,,,,516,24,N  ,N  ,N  ,,,,,,,,,,_              ,0,N,2,,0,0,0,1,1,0,0,7,0,,Y,N,3586,2036,0,N,5/4/2018,B,A ,,,,,,,,,2,,82,2,F,5,1198.26
10,      1762 6175,1,1,7,00095,0,01,003,61620,'CONCORD PIKE            ',,'RAMP; I95NB-US202N','NORTH OF WILMINGTON      ',99.99,0.35,0,,,39455630,075323420,0,3,01,01,11,2013,2,5,18857,2016,A,12.2,0,26,0,1,1,1,N,5,N,0,0,A,6,1,3,02,0,00,1,0,12.2,34,35,0,0,12.2,13.3,99.99,H,5.31,H,4.3,99.8,7,7,7,N,N,3,81.8,3,63.1,7,9,6,5,N,8,31,1,49.1,1117,24,N  ,N  ,N  ,,,,800,200,1000,,,,_              ,1,N,1,,1,0,0,1,1,0,1,6,1,,Y,N,23437,2037,0,N,5/4/2018,B,Z ,,,,,,,,,0,,98,0,G,7,465.5
10,      1763 6175,1,1,7,00095,0,01,003,61620,'I95 SB RAMP TO SB 202   ',,'I95 NB TO US202 NB','NORTH OF WILMINGTON      ',30.17,0,0,,,39460670,075322680,0,3,01,01,11,2013,2,1,18857,2016,A,12.2,0,41,0,1,1,1,1,5,N,0,0,A,6,1,3,02,0,00,1,0,12.2,20,20.6,0,0,12.2,13,99.99,H,5.79,H,3.7,2.4,8,8,7,N,N,3,99.9,3,99.9,7,9,9,5,N,8,,,,1117,24,N  ,N  ,N  ,,,,,,,,,,_              ,1,N,1,,1,0,0,1,1,0,1,4,1,1,Y,N,23437,2035,0,N,5/4/2018,B,Z ,,,,,,,,,0,,98,0,G,7,267.8
10,      1764 6175,1,1,7,00095,0,01,003,61620,'I 95                    ',,'I 95 NB TO US 202N','NORTH OF WILMINGTON      ',99.99,0.612,0,,,39460210,075322710,0,3,01,01,11,2013,2,4,18857,2016,A,12.2,0,30,0,1,1,1,N,5,N,0,0,A,6,1,3,02,0,00,2,0,12.2,33.4,69,0,0,12.2,12.2,99.99,H,5.67,H,4.2,1.9,7,8,6,N,N,3,56.2,3,38.9,6,9,6,5,N,8,31,1,82,1117,24,N  ,N  ,N  ,,,,800,200,1000,,,,_              ,1,N,1,,1,0,0,1,1,0,1,6,1,,Y,N,23437,2037,0,N,5/4/2018,B,Z ,,,,,,,,,0,,98,0,F,6,841.8
10,      1766 059 ,1,1,1,00095,0,01,003,7900,'TALLEY ROAD             ',,'JFK MEM HGY/I95 SB','N.E. OF WILMINGTON       ',99.99,29.531,1,0000000059,0,39463098,075313824,0,3,01,01,11,1968,2,2,25520,2014,6,11.6,0,8,0,0,0,1,N,5,N,0,0,A,1,1,4,02,0,00,3,0,11.4,17.5,40.2,0,0,11.4,12.6,99.99,H,5.33,H,0.7,0,7,6,7,N,N,3,43.5,3,33.6,6,5,2,5,N,8,31,1,,216,24,N  ,N  ,N  ,,,,800,200,1000,,,,_              ,1,L,1,,1,0,0,1,1,0,0,11,1,,Y,N,31646,2036,0,N,3/23/2017,B,A ,,,,,,,,,2,,92,2,F,6,506.52
10,      1767 059 ,1,1,1,00095,0,01,003,7900,'TALLEY ROAD             ',,'JFK MEM HGY/I95 NB','N. E. OF WILMINGTON      ',99.99,12.006,1,0000000059,0,39462994,075313773,0,3,01,01,11,1968,2,2,24844,2014,6,11.6,0,8,0,1,1,1,1,5,N,0,0,A,1,1,4,02,0,00,3,0,11.4,17.5,40.2,0,0,11.4,12.6,99.99,H,7.62,H,1.5,0,6,6,7,N,N,3,43.5,3,33.6,6,5,4,5,N,8,31,1,,216,24,N  ,N  ,N  ,,,,800,200,1000,,,,_              ,1,R,1,,1,0,0,1,1,0,0,11,1,,Y,N,31646,2036,0,N,3/23/2017,B,Z ,,,,,,,,,0,,95,0,F,6,506.52
10,      1768 059 ,1,1,1,00095,0,01,003,7900,'CSX RAILROAD            ',,'JFK MEM HGWY/I95SB','N. E. OF WILMINGTON      ',99.99,29.242,1,0000000059,0,39463181,075312539,0,3,01,01,11,1968,2,0,24844,2014,6,11.6,0,65,0,0,0,0,1,5,N,0,0,A,1,2,4,02,0,00,3,0,11.4,29.4,87.5,0,0,11.4,12.6,99.99,R,6.86,R,5.4,0,6,6,6,N,N,3,53.9,3,41.6,6,5,7,5,N,8,31,1,,316,24,N  ,N  ,N  ,,,,800,200,1000,,,,_              ,1,L,1,,1,0,0,1,1,0,0,11,1,,Y,N,31646,2036,0,N,3/23/2017,B,Z ,,,,,,,,,0,,95,0,F,6,1102.5
10,      1769 059 ,1,1,1,00095,0,01,003,7900,'CSX RAILROAD            ',,'JFK MEM HGY/I95NB ','N.E. OF WILMINGTON       ',99.99,12.183,1,0000000059,0,39463075,075312827,0,3,01,01,11,1968,2,0,24844,2014,6,11.6,0,63,0,0,0,0,1,5,N,0,0,A,1,2,4,02,0,00,3,0,11.4,27.8,80.8,0,0,11.4,12.6,99.99,R,6.81,R,5.4,0,6,6,6,N,N,3,61.5,3,47.5,6,5,6,5,N,8,31,1,,316,24,N  ,N  ,N  ,,,,800,200,1000,,,,_              ,1,R,1,,1,0,0,1,1,0,0,11,1,,Y,N,31646,2036,0,N,3/23/2017,B,Z ,,,,,,,,,0,,95,0,F,6,1018.08
10,      1771 059 ,1,1,1,00095,0,01,003,42090,'SHIPLEY RD              ',,'I 95 NB           ','N.E. OF WILMINGTON       ',99.99,12.843,1,0000000059,0,39463533,075310119,0,3,01,01,11,1968,2,2,25222,2012,6,13.4,0,24,0,1,0,1,0,5,N,0,0,A,1,1,3,02,0,00,3,0,11.6,20.1,54,0,0,11.6,13.1,99.99,H,6.4,H,3.2,0,6,6,6,N,N,3,77.5,3,59.8,6,6,6,5,N,8,31,1,,516,24,N  ,N  ,N  ,,,,800,200,1000,,,,_              ,1,R,1,,1,0,0,1,1,0,0,7,1,,Y,N,31646,2036,0,N,3/23/2017,B,Z ,,Q010,N999006,0,14,14,,,0,,92,0,F,6,707.4
10,      1772 059 ,1,1,1,00095,0,01,003,42090,'SHIPLEY RD              ',,'I 95 SB           ','N.E. OF WILMINGTON       ',99.99,28.566,1,0000000059,0,39463652,075310097,0,3,01,01,11,1968,2,2,26757,2015,6,12.8,0,23,0,1,1,1,0,5,N,0,0,A,1,1,3,02,0,00,3,0,11.6,19.1,47.5,0,0,11.6,13.1,99.99,H,4.73,H,3.2,0,6,6,6,N,N,3,58.1,3,44.8,6,6,6,5,N,8,31,1,,516,24,N  ,N  ,N  ,,,,800,200,1000,,,,_              ,1,L,1,,1,0,0,1,2,0,0,5,1,,Y,N,31646,2036,0,N,3/23/2017,B,Z ,,Q010,N059019,0,14,17,,,0,,93,0,F,6,622.25
10,      1774 059 ,1,1,1,00095,0,01,003,42090,'SHELLPOT CREEK          ',,'JFK MEM HGWY/I95  ','N. OF BELLEFONTE         ',99.99,13.776,1,0000000059,0,39464391,075302851,2,3,01,01,11,1966,5,0,49688,2014,5,60.4,2,0,0,N,N,1,1,5,0,0,0,A,1,5,1,19,0,00,2,0,99.9,3,6.4,0,0,0,0,99.99,N,0,N,0,0,N,N,N,8,6,3,67.5,3,52.1,6,N,N,5,8,8,31,1,,316,24,N  ,N  ,N  ,,,,800,200,1000,,,,_              ,1,N,2,,1,0,0,N,N,N,N,11,1,,Y,8,63292,2036,0,N,3/23/2017,B,Z ,,,,,,,,,0,*,77.3,0,F,6,386.56
