,ID,Country,Investment Amount,Investment Type,Measure,Population,Year,Spending per Capita
950,994,Ireland,129162462.2,Road infrastructure maintenance,Constant Euro,4593100.0,2013,28.120977596830027
951,995,Ireland,84915084.92,Road infrastructure maintenance,Constant Euro,4609600.0,2014,18.421356499479348
952,996,Ireland,81188118.81,Road infrastructure maintenance,Constant Euro,4677627.0,2015,17.356689366210688
953,997,Italy,6946669718.0,Road infrastructure maintenance,Constant Euro,56844300.0,1995,122.20521174506503
954,998,Italy,6741280939.0,Road infrastructure maintenance,Constant Euro,56860280.0,1996,118.55870106513721
955,999,Italy,6688981051.0,Road infrastructure maintenance,Constant Euro,56890370.0,1997,117.57668390977243
956,1000,Italy,7542335406.0,Road infrastructure maintenance,Constant Euro,56906740.0,1998,132.5385254189574
957,1001,Italy,10569292991.0,Road infrastructure maintenance,Constant Euro,56916320.0,1999,185.69881171164965
958,1002,Italy,12200785771.0,Road infrastructure maintenance,Constant Euro,56942110.0,2000,214.2664852250821
959,1003,Italy,6710869512.0,Road infrastructure maintenance,Constant Euro,56977220.0,2001,117.78162416488554
960,1004,Italy,6952994174.0,Road infrastructure maintenance,Constant Euro,57157410.0,2002,121.64641774356116
961,1005,Italy,13253177288.0,Road infrastructure maintenance,Constant Euro,57604660.0,2003,230.0712700673869
962,1006,Italy,12531213770.0,Road infrastructure maintenance,Constant Euro,58175310.0,2004,215.40433166578742
963,1007,Italy,13730059739.0,Road infrastructure maintenance,Constant Euro,58607040.0,2005,234.27321596518098
964,1008,Italy,14443704769.0,Road infrastructure maintenance,Constant Euro,58941500.0,2006,245.0515302291255
965,1009,Italy,10234693557.0,Road infrastructure maintenance,Constant Euro,59375290.0,2007,172.3729443174088
966,1010,Italy,11001667229.0,Road infrastructure maintenance,Constant Euro,59832180.0,2008,183.8754200331661
967,1011,Italy,6027166389.0,Road infrastructure maintenance,Constant Euro,60192700.0,2009,100.13118516032675
968,1012,Italy,6437000000.0,Road infrastructure maintenance,Constant Euro,60483380.0,2010,106.42593056142034
969,1013,Italy,6130011432.0,Road infrastructure maintenance,Constant Euro,60626440.0,2011,101.11118897959372
970,1014,Italy,6995304708.0,Road infrastructure maintenance,Constant Euro,60916200.0,2012,114.83488313453564
971,1015,Italy,8772907142.0,Road infrastructure maintenance,Constant Euro,61178360.0,2013,143.3988610024852
972,1017,Italy,8544769086.0,Road infrastructure maintenance,Constant Euro,60795612.0,2015,140.54910880739223
973,1018,Japan,19915442534.0,Road infrastructure maintenance,Constant Euro,125570000.0,1995,158.60032280003185
974,1019,Japan,20021085684.0,Road infrastructure maintenance,Constant Euro,125864000.0,1996,159.06919916735524
975,1020,Japan,18779107996.0,Road infrastructure maintenance,Constant Euro,126166000.0,1997,148.84444300366184
976,1021,Japan,20324207335.0,Road infrastructure maintenance,Constant Euro,126486000.0,1998,160.68345378144616
977,1022,Japan,19769716383.0,Road infrastructure maintenance,Constant Euro,126686000.0,1999,156.05288968788975
978,1023,Japan,19426335354.0,Road infrastructure maintenance,Constant Euro,126926000.0,2000,153.05245067204513
979,1024,Japan,19302035455.0,Road infrastructure maintenance,Constant Euro,127291000.0,2001,151.6370792514789
980,1025,Japan,18943207068.0,Road infrastructure maintenance,Constant Euro,127435000.0,2002,148.64995541256326
981,1026,Japan,18162792266.0,Road infrastructure maintenance,Constant Euro,127619000.0,2003,142.3204402635971
982,1027,Japan,17430184789.0,Road infrastructure maintenance,Constant Euro,127687000.0,2004,136.5071212339549
983,1028,Japan,16783888283.0,Road infrastructure maintenance,Constant Euro,127768000.0,2005,131.36222123692943
984,1029,Japan,14782271841.0,Road infrastructure maintenance,Constant Euro,127770000.0,2006,115.69438710965015
985,1030,Japan,15459215822.0,Road infrastructure maintenance,Constant Euro,127771000.0,2007,120.9915851171236
986,1031,Japan,13460895315.0,Road infrastructure maintenance,Constant Euro,127692000.0,2008,105.41690407386524
987,1032,Japan,14801164811.0,Road infrastructure maintenance,Constant Euro,127510000.0,2009,116.07846295192535
988,1033,Japan,13962828222.0,Road infrastructure maintenance,Constant Euro,128057000.0,2010,109.03604037264655
989,1034,Japan,15223387444.0,Road infrastructure maintenance,Constant Euro,127799000.0,2011,119.11976966955923
990,1035,Japan,15921451080.0,Road infrastructure maintenance,Constant Euro,127515000.0,2012,124.85943677214445
991,1036,Japan,18628570285.0,Road infrastructure maintenance,Constant Euro,127298000.0,2013,146.33827935238574
992,1038,Japan,16498837428.0,Road infrastructure maintenance,Constant Euro,127083000.0,2015,129.82725799674228
993,1039,Japan,14357563868.0,Road infrastructure maintenance,Constant Euro,127095000.0,2016,112.96718099059758
994,1040,Korea,1329246547.0,Road infrastructure maintenance,Constant Euro,47357360.0,2001,28.068425837082135
995,1041,Korea,1345171610.0,Road infrastructure maintenance,Constant Euro,47622180.0,2002,28.246745739065283
996,1042,Korea,1712266658.0,Road infrastructure maintenance,Constant Euro,47859310.0,2003,35.777086171948575
997,1043,Korea,1211804358.0,Road infrastructure maintenance,Constant Euro,48039420.0,2004,25.225207922993242
998,1044,Korea,1265311143.0,Road infrastructure maintenance,Constant Euro,48138080.0,2005,26.285035526967423
999,1045,Korea,1572815335.0,Road infrastructure maintenance,Constant Euro,48371940.0,2006,32.51503526631349
1000,1046,Korea,1394422190.0,Road infrastructure maintenance,Constant Euro,48597650.0,2007,28.69320203754708
1001,1047,Korea,1779313842.0,Road infrastructure maintenance,Constant Euro,48948700.0,2008,36.350584223891545
1002,1048,Korea,1676605186.0,Road infrastructure maintenance,Constant Euro,49182040.0,2009,34.08978533627316
1003,1049,Korea,1444956846.0,Road infrastructure maintenance,Constant Euro,49410370.0,2010,29.243999710991844
1004,1050,Korea,1485675636.0,Road infrastructure maintenance,Constant Euro,49779440.0,2011,29.845165715002018
1005,1051,Korea,1479177676.0,Road infrastructure maintenance,Constant Euro,50004440.0,2012,29.580926733706047
1006,1052,Korea,1526785879.0,Road infrastructure maintenance,Constant Euro,50219670.0,2013,30.402148779551915
1007,1053,Korea,1443741692.0,Road infrastructure maintenance,Constant Euro,50423960.0,2014,28.632056903107173
1008,1054,Korea,1695878181.0,Road infrastructure maintenance,Constant Euro,51014947.0,2015,33.24277061387519
1009,1055,Luxembourg,33572721.66,Road infrastructure maintenance,Constant Euro,408625.0,1995,82.16022431324564
1010,1056,Luxembourg,32241511.02,Road infrastructure maintenance,Constant Euro,414225.0,1996,77.83574390729676
1011,1057,Luxembourg,31685269.72,Road infrastructure maintenance,Constant Euro,419450.0,1997,75.54003986172368
1012,1058,Luxembourg,26916059.33,Road infrastructure maintenance,Constant Euro,424700.0,1998,63.37664075818224
1013,1059,Luxembourg,38738217.56,Road infrastructure maintenance,Constant Euro,430475.0,1999,89.98947107265231
1014,1060,Luxembourg,34372570.86,Road infrastructure maintenance,Constant Euro,436300.0,2000,78.78196392390556
1015,1061,Luxembourg,40973614.12,Road infrastructure maintenance,Constant Euro,441525.0,2001,92.80021317026215
1016,1062,Luxembourg,43256124.04,Road infrastructure maintenance,Constant Euro,446175.0,2002,96.94878475934331
1017,1063,Luxembourg,54853726.77,Road infrastructure maintenance,Constant Euro,451630.0,2003,121.45722553860462
1018,1064,Luxembourg,39592261.05,Road infrastructure maintenance,Constant Euro,458095.0,2004,86.42805760813805
1019,1065,Luxembourg,41385173.98,Road infrastructure maintenance,Constant Euro,465158.0,2005,88.97014343513386
1020,1066,Luxembourg,26835857.1,Road infrastructure maintenance,Constant Euro,472636.0,2006,56.77912198816849
1021,1067,Luxembourg,25169121.27,Road infrastructure maintenance,Constant Euro,479993.0,2007,52.43643401049599
1022,1068,Luxembourg,28107266.24,Road infrastructure maintenance,Constant Euro,488649.0,2008,57.52035968558208
1023,1069,Luxembourg,30695921.87,Road infrastructure maintenance,Constant Euro,497783.0,2009,61.66526753625576
1024,1070,Luxembourg,33780302.62,Road infrastructure maintenance,Constant Euro,506953.0,2010,66.63399293425623
1025,1071,Luxembourg,35237903.67,Road infrastructure maintenance,Constant Euro,518346.0,2011,67.98143261450846
1026,1072,Luxembourg,31363167.45,Road infrastructure maintenance,Constant Euro,530946.0,2012,59.070352634731215
1027,1075,Luxembourg,35089532.97,Road infrastructure maintenance,Constant Euro,562958.0,2015,62.33064095367683
1028,1076,Mexico,379899692.9,Road infrastructure maintenance,Constant Euro,94490340.0,1995,4.02051355620056
1029,1077,Mexico,459079070.3,Road infrastructure maintenance,Constant Euro,95876660.0,1996,4.788225521206099
1030,1078,Mexico,426743541.9,Road infrastructure maintenance,Constant Euro,97204610.0,1997,4.390157441092557
1031,1079,Mexico,498532772.3,Road infrastructure maintenance,Constant Euro,98485420.0,1998,5.061995697434199
1032,1080,Mexico,554238374.7,Road infrastructure maintenance,Constant Euro,99706060.0,1999,5.558723057555379
1033,1081,Mexico,426057296.1,Road infrastructure maintenance,Constant Euro,100895800.0,2000,4.222745605862682
1034,1082,Mexico,416385553.9,Road infrastructure maintenance,Constant Euro,102122300.0,2001,4.07732252309241
1035,1083,Mexico,474944563.6,Road infrastructure maintenance,Constant Euro,103417900.0,2002,4.592479286467817
1036,1084,Mexico,427854757.9,Road infrastructure maintenance,Constant Euro,104719900.0,2003,4.0857063261137565
1037,1085,Mexico,433763035.8,Road infrastructure maintenance,Constant Euro,105951600.0,2004,4.093973435040151
1038,1086,Mexico,502270258.7,Road infrastructure maintenance,Constant Euro,107151000.0,2005,4.687499497904826
1039,1087,Mexico,470648494.0,Road infrastructure maintenance,Constant Euro,108408800.0,2006,4.3414233346370406
1040,1088,Mexico,479157255.2,Road infrastructure maintenance,Constant Euro,109787400.0,2007,4.364410262015495
1041,1089,Mexico,730910020.5,Road infrastructure maintenance,Constant Euro,111299000.0,2008,6.567085243353489
1042,1090,Mexico,787365533.3,Road infrastructure maintenance,Constant Euro,112852600.0,2009,6.9769374679892175
1043,1091,Mexico,801829838.0,Road infrastructure maintenance,Constant Euro,114255600.0,2010,7.017860288686069
1044,1092,Mexico,801148307.5,Road infrastructure maintenance,Constant Euro,115682900.0,2011,6.9253822950496575
1045,1093,Mexico,756418281.6,Road infrastructure maintenance,Constant Euro,117053800.0,2012,6.4621420372512475
1046,1094,Mexico,994788017.3,Road infrastructure maintenance,Constant Euro,118395100.0,2013,8.402273551016892
1047,1096,Mexico,955792043.1,Road infrastructure maintenance,Constant Euro,119713203.0,2015,7.984015289441383
1048,1097,Mexico,1067845889.0,Road infrastructure maintenance,Constant Euro,121005815.0,2016,8.824748537911175
1049,1098,Mexico,699790645.8,Road infrastructure maintenance,Constant Euro,122273473.0,2017,5.723159967820656
1050,1099,Netherlands,630768209.3,Road infrastructure maintenance,Constant Euro,15610650.0,1997,40.406274517717065
1051,1100,Netherlands,642793941.6,Road infrastructure maintenance,Constant Euro,15707210.0,1998,40.9234957449477
1052,1101,Netherlands,668360016.4,Road infrastructure maintenance,Constant Euro,15812090.0,1999,42.26892310883634
1053,1102,Netherlands,648747694.1,Road infrastructure maintenance,Constant Euro,15925510.0,2000,40.73638420998763
1054,1103,Netherlands,652437430.2,Road infrastructure maintenance,Constant Euro,16046180.0,2001,40.65998450721605
1055,1104,Netherlands,732814972.8,Road infrastructure maintenance,Constant Euro,16148930.0,2002,45.37854661578197
1056,1105,Netherlands,658869483.2,Road infrastructure maintenance,Constant Euro,16225300.0,2003,40.60753780823776
1057,1106,Netherlands,676678406.1,Road infrastructure maintenance,Constant Euro,16281780.0,2004,41.56046857898829
1058,1107,Netherlands,787700999.6,Road infrastructure maintenance,Constant Euro,16319870.0,2005,48.266377097366586
1059,1108,Netherlands,1101834979.0,Road infrastructure maintenance,Constant Euro,16346100.0,2006,67.40659723114382
1060,1109,Netherlands,1132036316.0,Road infrastructure maintenance,Constant Euro,16381700.0,2007,69.10371426652911
1061,1110,Netherlands,1246405573.0,Road infrastructure maintenance,Constant Euro,16445590.0,2008,75.78965382208847
1062,1111,Netherlands,834014058.2,Road infrastructure maintenance,Constant Euro,16530390.0,2009,50.4533806038454
1063,1112,Netherlands,1209000000.0,Road infrastructure maintenance,Constant Euro,16615390.0,2010,72.76386530800661
1064,1113,Netherlands,322541990.4,Road infrastructure maintenance,Constant Euro,16693070.0,2011,19.321909654724983
1065,1114,New Zealand,509223467.9,Road infrastructure maintenance,Constant Euro,3815000.0,1998,133.479283853211
1066,1115,New Zealand,553298504.4,Road infrastructure maintenance,Constant Euro,3835100.0,1999,144.2722495893197
1067,1116,New Zealand,531657495.5,Road infrastructure maintenance,Constant Euro,3857700.0,2000,137.81722153096405
1068,1117,New Zealand,555101989.9,Road infrastructure maintenance,Constant Euro,3880500.0,2001,143.0490890091483
1069,1118,New Zealand,562268649.5,Road infrastructure maintenance,Constant Euro,3948500.0,2002,142.40056971001647
1070,1119,New Zealand,597311319.9,Road infrastructure maintenance,Constant Euro,4027200.0,2003,148.31925901370678
1071,1120,New Zealand,640077552.5,Road infrastructure maintenance,Constant Euro,4087500.0,2004,156.59389663608562
1072,1121,New Zealand,669692055.4,Road infrastructure maintenance,Constant Euro,4133900.0,2005,162.00006178185248
1073,1122,New Zealand,664818433.5,Road infrastructure maintenance,Constant Euro,4184600.0,2006,158.8726362137361
1074,1123,New Zealand,701289146.1,Road infrastructure maintenance,Constant Euro,4223800.0,2007,166.03275394194802
1075,1124,New Zealand,702618082.5,Road infrastructure maintenance,Constant Euro,4259800.0,2008,164.9415659185877
1076,1125,New Zealand,748582300.2,Road infrastructure maintenance,Constant Euro,4302600.0,2009,173.98370757216568
1077,1126,New Zealand,746644260.2,Road infrastructure maintenance,Constant Euro,4350700.0,2010,171.6147425012067
1078,1127,New Zealand,771298636.9,Road infrastructure maintenance,Constant Euro,4384000.0,2011,175.9349080520073
1079,1128,New Zealand,790280822.2,Road infrastructure maintenance,Constant Euro,4408100.0,2012,179.27924098818087
1080,1129,New Zealand,718832595.0,Road infrastructure maintenance,Constant Euro,4442100.0,2013,161.82269534679543
1081,1130,New Zealand,727237588.5,Road infrastructure maintenance,Constant Euro,4509700.0,2014,161.2607465019846
1082,1131,New Zealand,728297979.8,Road infrastructure maintenance,Constant Euro,4595750.0,2015,158.47206218789097
1083,1132,New Zealand,679302353.5,Road infrastructure maintenance,Constant Euro,4693200.0,2016,144.74182934884513
1084,1133,New Zealand,689706925.0,Road infrastructure maintenance,Constant Euro,4793920.0,2017,143.87117953574528
1085,1134,Norway,821444704.7,Road infrastructure maintenance,Constant Euro,4359183.0,1995,188.44005968549612
1086,1135,Norway,794142789.8,Road infrastructure maintenance,Constant Euro,4381335.0,1996,181.25589342061267
1087,1136,Norway,768104867.3,Road infrastructure maintenance,Constant Euro,4405156.0,1997,174.36496398765445
1088,1137,Norway,779651389.7,Road infrastructure maintenance,Constant Euro,4431464.0,1998,175.93539961060273
1089,1138,Norway,760219212.2,Road infrastructure maintenance,Constant Euro,4461913.0,1999,170.37965827661813
1090,1139,Norway,821918338.9,Road infrastructure maintenance,Constant Euro,4490966.0,2000,183.01593441143842
1091,1140,Norway,869440208.3,Road infrastructure maintenance,Constant Euro,4513751.0,2001,192.6203302530423
1092,1141,Norway,1223682730.0,Road infrastructure maintenance,Constant Euro,4538159.0,2002,269.6429829805434
1093,1142,Norway,1133662908.0,Road infrastructure maintenance,Constant Euro,4564854.0,2003,248.3459291359592
1094,1143,Norway,1229537729.0,Road infrastructure maintenance,Constant Euro,4591910.0,2004,267.7617220285241
1095,1144,Norway,1238390112.0,Road infrastructure maintenance,Constant Euro,4623291.0,2005,267.8590017370743
1096,1145,Norway,1269399330.0,Road infrastructure maintenance,Constant Euro,4660676.0,2006,272.3637794174064
1097,1146,Norway,1252019399.0,Road infrastructure maintenance,Constant Euro,4709152.0,2007,265.8693962309987
1098,1147,Norway,1228925834.0,Road infrastructure maintenance,Constant Euro,4768211.0,2008,257.73310660958583
1099,1148,Norway,1373041618.0,Road infrastructure maintenance,Constant Euro,4828725.0,2009,284.3486879041569
1100,1149,Norway,1361104172.0,Road infrastructure maintenance,Constant Euro,4889252.0,2010,278.38699498409983
1101,1150,Norway,1484349522.0,Road infrastructure maintenance,Constant Euro,4953000.0,2011,299.6869618413083
1102,1151,Norway,1498081884.0,Road infrastructure maintenance,Constant Euro,5019000.0,2012,298.48214465032873
1103,1152,Norway,1623969775.0,Road infrastructure maintenance,Constant Euro,5080000.0,2013,319.6790895669291
1104,1153,Norway,1826994200.0,Road infrastructure maintenance,Constant Euro,5137000.0,2014,355.65392252287324
1105,1154,Norway,1883128812.0,Road infrastructure maintenance,Constant Euro,5166493.0,2015,364.4887957846841
1106,1155,Poland,501863860.5,Road infrastructure maintenance,Constant Euro,38275000.0,1995,13.112053834095363
1107,1156,Poland,156495340.3,Road infrastructure maintenance,Constant Euro,38289000.0,1996,4.087214090208676
1108,1157,Poland,205289384.0,Road infrastructure maintenance,Constant Euro,38292000.0,1997,5.3611559594693405
1109,1158,Poland,160766385.6,Road infrastructure maintenance,Constant Euro,38283000.0,1998,4.199419731995925
1110,1159,Poland,201098072.4,Road infrastructure maintenance,Constant Euro,38270000.0,1999,5.254718379932062
1111,1160,Poland,592585258.8,Road infrastructure maintenance,Constant Euro,38255940.0,2000,15.49001955774711
1112,1161,Poland,781428777.8,Road infrastructure maintenance,Constant Euro,38250790.0,2001,20.429088596601535
1113,1162,Poland,957081470.1,Road infrastructure maintenance,Constant Euro,38232300.0,2002,25.033321827355405
1114,1163,Poland,987175746.2,Road infrastructure maintenance,Constant Euro,38195180.0,2003,25.845558162050814
1115,1164,Poland,1417951927.0,Road infrastructure maintenance,Constant Euro,38180250.0,2004,37.13836150889531
1116,1165,Poland,1470998816.0,Road infrastructure maintenance,Constant Euro,38161310.0,2005,38.54686372139741
1117,1166,Poland,1850861106.0,Road infrastructure maintenance,Constant Euro,38132280.0,2006,48.5379081974642
1118,1167,Poland,1572564577.0,Road infrastructure maintenance,Constant Euro,38115970.0,2007,41.2573673712095
1119,1168,Poland,1860057182.0,Road infrastructure maintenance,Constant Euro,38115910.0,2008,48.800020306480945
1120,1169,Poland,2578018949.0,Road infrastructure maintenance,Constant Euro,38153390.0,2009,67.56985287545878
1121,1170,Poland,2636295369.0,Road infrastructure maintenance,Constant Euro,38516690.0,2010,68.44553280668718
1122,1171,Poland,2676043618.0,Road infrastructure maintenance,Constant Euro,38525670.0,2011,69.46131288566818
1123,1172,Poland,424315354.7,Road infrastructure maintenance,Constant Euro,38533790.0,2012,11.011513653341652
1124,1175,Poland,405480240.4,Road infrastructure maintenance,Constant Euro,38005614.0,2015,10.668956444171641
1125,1176,Poland,424475720.8,Road infrastructure maintenance,Constant Euro,37967209.0,2016,11.180061215455686
1126,1177,Poland,500835317.7,Road infrastructure maintenance,Constant Euro,37972964.0,2017,13.18926059340535
1127,1178,Portugal,191694270.6,Road infrastructure maintenance,Constant Euro,10026180.0,1995,19.119372542683255
1128,1179,Portugal,220286662.5,Road infrastructure maintenance,Constant Euro,10063940.0,1996,21.888709839287596
1129,1180,Portugal,177217682.4,Road infrastructure maintenance,Constant Euro,10108980.0,1997,17.530718470112713
1130,1181,Portugal,290766324.2,Road infrastructure maintenance,Constant Euro,10160200.0,1998,28.618169347060096
1131,1182,Portugal,299204969.7,Road infrastructure maintenance,Constant Euro,10217830.0,1999,29.282633367358823
1132,1183,Portugal,159929046.6,Road infrastructure maintenance,Constant Euro,10289900.0,2000,15.542332442492151
1133,1184,Portugal,277508602.1,Road infrastructure maintenance,Constant Euro,10362720.0,2001,26.779513689456053
1134,1185,Portugal,218401498.9,Road infrastructure maintenance,Constant Euro,10419630.0,2002,20.96058102830907
1135,1186,Portugal,264121951.2,Road infrastructure maintenance,Constant Euro,10458820.0,2003,25.253513417383605
1136,1187,Portugal,271271694.2,Road infrastructure maintenance,Constant Euro,10483860.0,2004,25.87517328541205
1137,1188,Portugal,194291986.8,Road infrastructure maintenance,Constant Euro,10503330.0,2005,18.49813219236185
1138,1189,Portugal,215042372.9,Road infrastructure maintenance,Constant Euro,10522290.0,2006,20.436841495529965
1139,1190,Portugal,199791883.5,Road infrastructure maintenance,Constant Euro,10542960.0,2007,18.950264773839606
1140,1191,Portugal,139742319.1,Road infrastructure maintenance,Constant Euro,10558180.0,2008,13.235455267858665
1141,1192,Portugal,128497409.3,Road infrastructure maintenance,Constant Euro,10568250.0,2009,12.15881619946538
1142,1193,Portugal,102000000.0,Road infrastructure maintenance,Constant Euro,10573100.0,2010,9.647123360225478
1143,1194,Portugal,150327988.3,Road infrastructure maintenance,Constant Euro,10514840.0,2012,14.296745200117169
1144,1195,Portugal,158138689.4,Road infrastructure maintenance,Constant Euro,10457300.0,2013,15.12232501697379
1145,1196,Slovak Republic,67224179.19,Road infrastructure maintenance,Constant Euro,5361998.0,1995,12.537151112327905
1146,1197,Slovak Republic,105236079.6,Road infrastructure maintenance,Constant Euro,5373361.0,1996,19.584777497733725
1147,1198,Slovak Republic,119453924.9,Road infrastructure maintenance,Constant Euro,5383291.0,1997,22.189758068066542
1148,1199,Slovak Republic,100001960.8,Road infrastructure maintenance,Constant Euro,5390516.0,1998,18.551463496258986
1149,1200,Slovak Republic,95352450.91,Road infrastructure maintenance,Constant Euro,5396019.0,1999,17.670888651429877
1150,1201,Slovak Republic,110729159.8,Road infrastructure maintenance,Constant Euro,5388720.0,2000,20.548323126827892
1151,1202,Slovak Republic,103283817.9,Road infrastructure maintenance,Constant Euro,5378867.0,2001,19.20177946396518
1152,1203,Slovak Republic,99233457.5,Road infrastructure maintenance,Constant Euro,5376912.0,2002,18.455473606412006
1153,1204,Slovak Republic,96880970.96,Road infrastructure maintenance,Constant Euro,5373374.0,2003,18.02982092071015
1154,1205,Slovak Republic,103031902.2,Road infrastructure maintenance,Constant Euro,5372280.0,2004,19.178431168889187
1155,1206,Slovak Republic,119899763.8,Road infrastructure maintenance,Constant Euro,5372806.0,2005,22.31604189691569
1156,1207,Slovak Republic,149778213.0,Road infrastructure maintenance,Constant Euro,5373054.0,2006,27.875806384972122
1157,1208,Slovak Republic,173994512.5,Road infrastructure maintenance,Constant Euro,5374622.0,2007,32.37334876759705
1158,1209,Slovak Republic,170228063.3,Road infrastructure maintenance,Constant Euro,5379232.0,2008,31.645421372418966
1159,1210,Slovak Republic,195922365.8,Road infrastructure maintenance,Constant Euro,5386405.0,2009,36.37349322971444
1160,1211,Slovak Republic,175000000.0,Road infrastructure maintenance,Constant Euro,5391428.0,2010,32.458932958021514
1161,1212,Slovak Republic,154678279.0,Road infrastructure maintenance,Constant Euro,5398384.0,2011,28.652700326616262
1162,1213,Slovak Republic,189121125.7,Road infrastructure maintenance,Constant Euro,5407579.0,2012,34.97334494789627
1163,1214,Slovak Republic,198830409.4,Road infrastructure maintenance,Constant Euro,5415949.0,2013,36.71201656441004
1164,1216,Slovak Republic,190004725.9,Road infrastructure maintenance,Constant Euro,5421349.0,2015,35.047499413891266
1165,1217,Slovak Republic,200746965.5,Road infrastructure maintenance,Constant Euro,5426252.0,2016,36.99551098990611
1166,1218,Slovak Republic,208429618.8,Road infrastructure maintenance,Constant Euro,5435343.0,2017,38.347095813456484
1167,1219,Slovenia,101954447.5,Road infrastructure maintenance,Constant Euro,1987505.0,1995,51.29770616929265
1168,1220,Slovenia,172913777.3,Road infrastructure maintenance,Constant Euro,1991169.0,1996,86.84033213654894
1169,1221,Slovenia,171459613.6,Road infrastructure maintenance,Constant Euro,1986848.0,1997,86.29729783053358
1170,1222,Slovenia,148942985.3,Road infrastructure maintenance,Constant Euro,1982603.0,1998,75.12496717698905
1171,1223,Slovenia,158428887.4,Road infrastructure maintenance,Constant Euro,1985557.0,1999,79.79065189264273
1172,1224,Slovenia,115059714.5,Road infrastructure maintenance,Constant Euro,1990272.0,2000,57.81105019816387
1173,1225,Slovenia,88269516.26,Road infrastructure maintenance,Constant Euro,1992035.0,2001,44.31122759389268
1174,1226,Slovenia,86697095.65,Road infrastructure maintenance,Constant Euro,1995718.0,2002,43.44155619681739
1175,1227,Slovenia,93289383.67,Road infrastructure maintenance,Constant Euro,1996773.0,2003,46.7200746754889
1176,1228,Slovenia,91739840.11,Road infrastructure maintenance,Constant Euro,1997004.0,2004,45.93873628195036
1177,1229,Slovenia,114738708.7,Road infrastructure maintenance,Constant Euro,2001114.0,2005,57.33741740850346
1178,1230,Slovenia,158453493.9,Road infrastructure maintenance,Constant Euro,2008516.0,2006,78.89082979672554
1179,1231,Slovenia,149120830.8,Road infrastructure maintenance,Constant Euro,2019406.0,2007,73.8439079610539
1180,1232,Slovenia,150356079.8,Road infrastructure maintenance,Constant Euro,2022629.0,2008,74.33695442911181
1181,1233,Slovenia,154020338.8,Road infrastructure maintenance,Constant Euro,2042335.0,2009,75.41384679790535
1182,1234,Slovenia,137000000.0,Road infrastructure maintenance,Constant Euro,2049261.0,2010,66.85336811660399
1183,1235,Slovenia,117533718.7,Road infrastructure maintenance,Constant Euro,2052496.0,2011,57.26379914991308
1184,1236,Slovenia,114462313.3,Road infrastructure maintenance,Constant Euro,2056262.0,2012,55.665237844204675
1185,1237,Slovenia,116972411.6,Road infrastructure maintenance,Constant Euro,2059114.0,2013,56.80715667029606
1186,1238,Slovenia,108658025.3,Road infrastructure maintenance,Constant Euro,2061623.0,2014,52.70508977635581
1187,1239,Slovenia,121767366.3,Road infrastructure maintenance,Constant Euro,2062874.0,2015,59.028019307044445
1188,1240,Slovenia,135258314.0,Road infrastructure maintenance,Constant Euro,2064188.0,2016,65.52616040786982
1189,1241,Slovenia,196412330.4,Road infrastructure maintenance,Constant Euro,2065895.0,2017,95.07372368876443
1190,1242,Sweden,769761314.2,Road infrastructure maintenance,Constant Euro,8826938.0,1995,87.20592737821428
1191,1243,Sweden,773365025.0,Road infrastructure maintenance,Constant Euro,8840997.0,1996,87.4748656740863
1192,1244,Sweden,759491822.3,Road infrastructure maintenance,Constant Euro,8846062.0,1997,85.8564887178046
1193,1245,Sweden,1030100945.0,Road infrastructure maintenance,Constant Euro,8850973.0,1998,116.38279147388654
1194,1246,Sweden,961872460.3,Road infrastructure maintenance,Constant Euro,8857874.0,1999,108.58953969090099
1195,1247,Sweden,943469463.6,Road infrastructure maintenance,Constant Euro,8872109.0,2000,106.3410586592207
1196,1248,Sweden,1005308817.0,Road infrastructure maintenance,Constant Euro,8895960.0,2001,113.00734456989466
1197,1249,Sweden,1029462638.0,Road infrastructure maintenance,Constant Euro,8924958.0,2002,115.34649664457805
1198,1250,Sweden,939691519.3,Road infrastructure maintenance,Constant Euro,8958229.0,2003,104.89701918760952
1199,1251,Sweden,913947495.3,Road infrastructure maintenance,Constant Euro,8993531.0,2004,101.62276588583505
1200,1252,Sweden,930097633.6,Road infrastructure maintenance,Constant Euro,9029572.0,2005,103.00572758044346
1201,1253,Sweden,904179907.2,Road infrastructure maintenance,Constant Euro,9080504.0,2006,99.5737579323791
1202,1254,Sweden,879840376.9,Road infrastructure maintenance,Constant Euro,9148092.0,2007,96.17747360870442
1203,1255,Sweden,894785490.3,Road infrastructure maintenance,Constant Euro,9219637.0,2008,97.05213885318912
1204,1256,Sweden,897786385.9,Road infrastructure maintenance,Constant Euro,9298514.0,2009,96.5515980187802
1205,1257,Sweden,873791492.5,Road infrastructure maintenance,Constant Euro,9378126.0,2010,93.17335814212775
1206,1258,Sweden,783227509.5,Road infrastructure maintenance,Constant Euro,9449212.0,2011,82.88812966626212
1207,1259,Sweden,827234512.2,Road infrastructure maintenance,Constant Euro,9519374.0,2012,86.90009576259952
1208,1260,Sweden,882932577.2,Road infrastructure maintenance,Constant Euro,9609000.0,2013,91.88600033302113
1209,1262,Sweden,1057633661.0,Road infrastructure maintenance,Constant Euro,9747355.0,2015,108.50468265493562
1210,1263,Sweden,828826309.4,Road infrastructure maintenance,Constant Euro,9851017.0,2016,84.13611603756242
