ID,Year,State,Count_All,Count_Good,Count_Fair,Count_Poor,Area_All,Area_Good,Area_Fair,Area_Poor,Percentage_Good,Percentage_Fair,Percentage_Poor,Area_Percentage_Good,Area_Percentage_Fair,Area_Percentage_Poor,Total_Tunnel ,Tunnel_Condition_Good,Tunnel_Condtion_Fair,Tunnel_Condition_Poor,Tunnel_Condition_Severe,Tunnel_Percentage_Good,Tunnel_Percentage_Fair,Tunnel_Percentage_Poor,Tunnel_Percentage_Severe,Road_Total,Road_Not_Reported,Road_Road_Good_below95,Road_Fair_95to170,Road_Poor_above170,Road_NotReported_Percentage,Road_Good_Percentage,Road_Fair_Percentage,Road_Poor_Percentage
11,2014, GEORGIA ,14795,7051,7122,622,9196105,4658645,4279586,257874,0.476579926,0.481378844,0.04204123,0.506588931,0.465369415,0.028041655,,,,,,,,,,,,,,,,,,
12,2014, HAWAII ,1137,486,581,59,1389453,417881,879437,18605,0.427440633,0.510993843,0.051890941,0.300752167,0.632937566,0.013390161,,,,,,,,,,,,,,,,,,
13,2014, IDAHO ,4431,1238,2829,364,1690301,404520,1165731,120049,0.27939517,0.63845633,0.082148499,0.239318323,0.689658824,0.071022262,,,,,,,,,,,,,,,,,,
14,2014, ILLINOIS ,26588,14698,9776,2114,12862066,5366291,6246625,1249149,0.552805777,0.36768467,0.079509553,0.417218431,0.485662645,0.097118845,,,,,,,,,,,,,,,,,,
15,2014, INDIANA ,19019,7813,9408,1796,7753038,3328130,3810984,613077,0.410799727,0.494663232,0.094431884,0.429267856,0.491547184,0.079075712,,,,,,,,,,,,,,,,,,
16,2014, IOWA ,24300,9396,10204,4691,8152321,3613575,3665392,867977,0.386666667,0.419917695,0.193045267,0.443257202,0.449613306,0.106469924,,,,,,,,,,,,,,,,,,
17,2014, KANSAS ,25085,13995,9458,1631,8129881,5508772,2350597,270451,0.557903129,0.377038071,0.065018936,0.67759565,0.289130554,0.033266293,,,,,,,,,,,,,,,,,,
18,2014, KENTUCKY ,14194,5719,7407,1066,5929697,2455839,3196177,276928,0.402916725,0.521840214,0.075102156,0.414159273,0.539011858,0.04670188,,,,,,,,,,,,,,,,,,
19,2014, LOUISIANA ,12982,6833,4536,1609,16374497,8136413,6744716,1492560,0.526344169,0.349406871,0.123940841,0.496895447,0.411903706,0.091151502,,,,,,,,,,,,,,,,,,
20,2014, MAINE ,2419,766,1306,346,1208666,462022,627327,114026,0.316659777,0.539892518,0.143034312,0.382257795,0.51902428,0.094340372,,,,,,,,,,,,,,,,,,
21,2014, MARYLAND ,5305,1809,3191,305,5103371,1462757,3464383,176231,0.340999057,0.601508011,0.057492931,0.286625644,0.678842083,0.034532273,,,,,,,,,,,,,,,,,,
22,2014, MASSACHUSETTS ,5141,1500,3195,446,4027932,949485,2561300,517147,0.291772029,0.621474421,0.08675355,0.235725181,0.635884618,0.128390201,,,,,,,,,,,,,,,,,,
23,2014, MICHIGAN ,11072,4718,5093,1251,6291870,2337133,3397291,554313,0.426119942,0.459989162,0.112987717,0.371452843,0.539949331,0.088099881,,,,,,,,,,,,,,,,,,
24,2014, MINNESOTA ,12961,8088,4062,802,6171889,3418338,2449899,297085,0.624025924,0.313401744,0.061877942,0.55385604,0.39694476,0.048135182,,,,,,,,,,,,,,,,,,
25,2014, MISSISSIPPI ,17091,11180,4304,1604,8907029,6047341,2437735,421134,0.654145457,0.251828448,0.093850565,0.678940307,0.273686658,0.047281086,,,,,,,,,,,,,,,,,,
26,2014, MISSOURI ,24385,11451,10855,2079,10288406,4749078,4705429,833900,0.469591962,0.445150707,0.08525733,0.46159512,0.457352577,0.0810524,,,,,,,,,,,,,,,,,,
27,2014, MONTANA ,5251,2034,2933,284,1984553,626217,1218367,139970,0.38735479,0.558560274,0.054084936,0.315545617,0.613925151,0.070529736,,,,,,,,,,,,,,,,,,
28,2014, NEBRASKA ,15374,7944,5687,1731,3952000,2359697,1339741,251421,0.516716534,0.369910238,0.112592689,0.597089322,0.339003289,0.063618674,,,,,,,,,,,,,,,,,,
29,2014, NEVADA ,1898,1078,790,30,1577345,907317,655786,14242,0.56796628,0.416227608,0.015806112,0.57521785,0.415753053,0.009029096,,,,,,,,,,,,,,,,,,
30,2014, NEW HAMPSHIRE ,2467,1312,895,260,1105496,619410,390566,95520,0.531820024,0.362788812,0.105391163,0.560300535,0.353294811,0.086404655,,,,,,,,,,,,,,,,,,
31,2014, NEW JERSEY ,6609,1909,4130,570,6707844,1635068,4499048,573728,0.28884854,0.624905432,0.086246028,0.243754625,0.670714465,0.08553091,,,,,,,,,,,,,,,,,,
32,2014, NEW MEXICO ,3951,1461,2217,273,1704528,624058,977564,102906,0.369779803,0.561123766,0.069096431,0.366117776,0.573510086,0.060372138,,,,,,,,,,,,,,,,,,
33,2014, NEW YORK ,17456,6397,9070,1989,12760066,3437169,7745112,1577784,0.366464253,0.519592117,0.11394363,0.269369218,0.60698056,0.123650144,,,,,,,,,,,,,,,,,,
34,2014, NORTH CAROLINA ,18117,8003,7917,2187,9134125,4346347,3804882,972966,0.441739802,0.43699288,0.12071535,0.475836164,0.416556813,0.106519891,,,,,,,,,,,,,,,,,,
35,2014, NORTH DAKOTA ,4429,2314,1603,512,1229050,689169,474944,64936,0.522465568,0.361932716,0.115601716,0.560733087,0.386431797,0.052834303,,,,,,,,,,,,,,,,,,
36,2014, OHIO ,26986,14548,10370,2017,13416336,6549278,5995019,739901,0.539094345,0.384273327,0.074742459,0.488156975,0.446844727,0.05514926,,,,,,,,,,,,,,,,,,
37,2014, OKLAHOMA ,23147,10696,9009,3440,8288085,4032965,3414629,840027,0.46209012,0.389208105,0.148615371,0.486597929,0.411992517,0.10135357,,,,,,,,,,,,,,,,,,
38,2014, OREGON ,8052,3247,4399,403,4946691,1270354,3479227,196735,0.40325385,0.546323895,0.050049677,0.256808845,0.703344316,0.039771031,,,,,,,,,,,,,,,,,,
39,2014, PENNSYLVANIA ,22691,6185,11532,4969,12293187,3339216,7384232,1568796,0.27257503,0.508219118,0.218985501,0.271631433,0.600676781,0.127615077,,,,,,,,,,,,,,,,,,
40,2014, RHODE ISLAND ,766,138,455,173,782360,134672,485632,162056,0.180156658,0.593994778,0.225848564,0.17213559,0.620727031,0.207137379,,,,,,,,,,,,,,,,,,
41,2014, SOUTH CAROLINA ,9338,4245,4216,877,6732731,3208579,3044815,479337,0.454594132,0.451488541,0.093917327,0.476564265,0.452240703,0.071195032,,,,,,,,,,,,,,,,,,
42,2014, SOUTH DAKOTA ,5872,1907,2897,1068,1665814,412829,1071793,181192,0.32476158,0.493358311,0.181880109,0.247824187,0.643404966,0.108770847,,,,,,,,,,,,,,,,,,
43,2014, TENNESSEE ,20077,9925,9147,1002,9521993,4137015,4920899,463798,0.494346765,0.455595956,0.049907855,0.434469444,0.516792966,0.04870808,,,,,,,,,,,,,,,,,,
44,2014, TEXAS ,52937,28058,23804,812,45630872,24038233,20327749,673532,0.530026258,0.449666585,0.015338988,0.526797581,0.44548237,0.014760446,,,,,,,,,,,,,,,,,,
45,2014, UTAH ,3014,1745,1177,92,1910929,1092271,790796,27862,0.578964831,0.390510949,0.03052422,0.571591619,0.413828039,0.014580343,,,,,,,,,,,,,,,,,,
46,2014, VERMONT ,2745,1396,1217,132,848689,425441,377969,45279,0.50856102,0.443351548,0.048087432,0.501291993,0.445356308,0.053351699,,,,,,,,,,,,,,,,,,
47,2014, VIRGINIA ,13800,4783,7984,1033,9396738,3368841,5565760,462137,0.346594203,0.578550725,0.074855072,0.358511752,0.592307671,0.049180577,,,,,,,,,,,,,,,,,,
48,2014, WASHINGTON ,8120,4324,3443,353,6855656,2734579,3581916,539161,0.532512315,0.424014778,0.043472906,0.398879261,0.52247604,0.078644699,,,,,,,,,,,,,,,,,,
49,2014, WEST VIRGINIA ,7187,3372,2893,922,3763593,1508423,1978347,276823,0.469180465,0.40253235,0.128287185,0.400793338,0.52565381,0.073552852,,,,,,,,,,,,,,,,,,
50,2014, WISCONSIN ,14109,7587,5479,1043,6513933,3302774,2938919,272240,0.537741867,0.388333688,0.073924445,0.507032234,0.451174275,0.041793491,,,,,,,,,,,,,,,,,,
51,2014, WYOMING ,3127,711,2020,396,1253803,148883,911391,193529,0.22737448,0.645986569,0.126638951,0.11874513,0.726901276,0.154353595,,,,,,,,,,,,,,,,,,
52,2014, PUERTO RICO ,2304,438,1591,274,2212243,528342,1435717,248046,0.190104167,0.690538194,0.118923611,0.238826386,0.648987024,0.112124211,,,,,,,,,,,,,,,,,,
53,2014, TOTALS ,610749,287701,269734,52905,365542771,163416898,176609648,24626117,0.471062581,0.441644604,0.086623146,0.447052742,0.483143594,0.067368634,,,,,,,,,,,,,,,,,,
1,2015, ALABAMA ,16095,7143,8200,752,9157354,3715478,5185986,255889,0.443802423,0.509474992,0.046722585,0.405737072,0.566319266,0.027943552,,,,,,,,,,,,,,,,,,
2,2015, ALASKA ,1493,664,681,146,701780,291433,343099,67100,0.44474213,0.4561286,0.097789685,0.415276867,0.48889823,0.09561401,,,,,,,,,,,,,,,,,,
3,2015, ARIZONA ,8056,4857,2988,211,5048302,2514426,2354646,179230,0.602904667,0.370903674,0.026191658,0.49807361,0.466423364,0.035503027,,,,,,,,,,,,,,,,,,
4,2015, ARKANSAS ,12853,7013,5230,610,6292176,3111876,2749519,430780,0.54563137,0.406908893,0.047459737,0.494562771,0.436974268,0.068462802,,,,,,,,,,,,,,,,,,
5,2015, CALIFORNIA ,25318,13327,10134,1857,29280043,13418116,13277457,2584470,0.526384391,0.400268584,0.073347026,0.458268316,0.453464396,0.088267288,,,,,,,,,,,,,,,,,,
6,2015, COLORADO ,8624,3913,4240,469,4846508,2531025,2077659,237654,0.453733766,0.491651206,0.054383117,0.522236835,0.428691957,0.049036131,,,,,,,,,,,,,,,,,,
7,2015, CONNECTICUT ,4225,1310,2562,353,3273496,628996,2159299,485201,0.310059172,0.606390533,0.083550296,0.192148089,0.659630866,0.148221046,,,,,,,,,,,,,,,,,,
8,2015, DELAWARE ,875,269,559,47,977807,166838,757768,53202,0.307428571,0.638857143,0.053714286,0.170624673,0.774966839,0.05440951,,,,,,,,,,,,,,,,,,
9,2015, DIST. OF COL. ,254,69,175,10,577714,90161,459454,28099,0.271653543,0.688976378,0.039370079,0.156065112,0.795296635,0.048638254,,,,,,,,,,,,,,,,,,
10,2015, FLORIDA ,12198,8522,3445,230,16476730,11140691,4962158,372716,0.698639121,0.282423348,0.01885555,0.676146966,0.301161578,0.022620751,,,,,,,,,,,,,,,,,,
11,2015, GEORGIA ,14790,7200,7026,564,9271797,4818815,4218375,234606,0.486815416,0.47505071,0.038133874,0.519728268,0.454968438,0.025303186,,,,,,,,,,,,,,,,,,
12,2015, HAWAII ,1142,486,591,59,1391813,403646,904894,19697,0.425569177,0.517513135,0.051663748,0.290014535,0.65015487,0.014152045,,,,,,,,,,,,,,,,,,
13,2015, IDAHO ,4369,1199,2827,343,1703500,415003,1174420,114076,0.274433509,0.647058824,0.078507668,0.243617846,0.689415908,0.066965659,,,,,,,,,,,,,,,,,,
14,2015, ILLINOIS ,26674,14440,10087,2147,12964107,5292312,6371232,1300563,0.541351128,0.378158506,0.080490365,0.408228041,0.491451667,0.100320292,,,,,,,,,,,,,,,,,,
15,2015, INDIANA ,19145,7812,9698,1633,7907773,3437463,3947774,521565,0.408043876,0.506555236,0.085296422,0.434694193,0.499227026,0.06595599,,,,,,,,,,,,,,,,,,
16,2015, IOWA ,24242,9313,10203,4719,8261257,3701152,3698082,861477,0.384167973,0.420881115,0.194662157,0.448013178,0.447641564,0.104279167,,,,,,,,,,,,,,,,,,
17,2015, KANSAS ,25047,14006,9480,1561,8163860,5468518,2433156,262186,0.559188725,0.378488442,0.062322833,0.669844657,0.298039898,0.032115445,,,,,,,,,,,,,,,,,,
18,2015, KENTUCKY ,14261,5580,7606,1074,6006749,2405438,3312943,287833,0.391276909,0.533342683,0.075310287,0.400455887,0.55153678,0.047918267,,,,,,,,,,,,,,,,,,
19,2015, LOUISIANA ,13012,6720,4628,1658,16491008,7995282,6977665,1516326,0.516446357,0.355671688,0.127420842,0.484826761,0.423119375,0.091948655,,,,,,,,,,,,,,,,,,
20,2015, MAINE ,2431,761,1319,348,1201978,456717,640722,103420,0.313039901,0.542575072,0.143150967,0.379971181,0.533056345,0.086041508,,,,,,,,,,,,,,,,,,
21,2015, MARYLAND ,5313,1815,3205,293,5145524,1497542,3478661,169322,0.341614907,0.603237342,0.055147751,0.291037803,0.676055733,0.032906658,,,,,,,,,,,,,,,,,,
22,2015, MASSACHUSETTS ,5167,1478,3239,450,4074515,948294,2536978,589243,0.286046062,0.626862783,0.087091155,0.232737884,0.622645395,0.144616721,,,,,,,,,,,,,,,,,,
23,2015, MICHIGAN ,11086,4689,5125,1264,6299975,2349419,3369901,577370,0.422965903,0.462294786,0.11401768,0.372925131,0.534907043,0.091646395,,,,,,,,,,,,,,,,,,
24,2015, MINNESOTA ,13301,8418,4091,785,6439750,3669936,2457240,287075,0.632884746,0.307570859,0.059018119,0.569887961,0.381573819,0.044578594,,,,,,,,,,,,,,,,,,
25,2015, MISSISSIPPI ,17057,11174,4339,1541,9005756,5971264,2614291,419937,0.655097614,0.254382365,0.09034414,0.663049721,0.29029112,0.046629844,,,,,,,,,,,,,,,,,,
26,2015, MISSOURI ,24398,11161,11170,2067,10344443,4648105,4817989,878350,0.457455529,0.457824412,0.084720059,0.449333521,0.465756252,0.084910323,,,,,,,,,,,,,,,,,,
27,2015, MONTANA ,5243,1989,2951,303,1993348,617790,1231562,143996,0.37936296,0.562845699,0.057791341,0.309925813,0.617835922,0.072238264,,,,,,,,,,,,,,,,,,
28,2015, NEBRASKA ,15341,7843,5909,1580,3966620,2324267,1401229,240145,0.511244378,0.385176977,0.102991982,0.585956557,0.353255164,0.060541469,,,,,,,,,,,,,,,,,,
29,2015, NEVADA ,1919,1021,868,30,1587135,842957,715449,28730,0.532047942,0.452318916,0.015633142,0.531118651,0.450780179,0.0181018,,,,,,,,,,,,,,,,,,
30,2015, NEW HAMPSHIRE ,2470,1323,896,251,1111928,637923,377455,96550,0.53562753,0.362753036,0.101619433,0.573708909,0.339459929,0.086831162,,,,,,,,,,,,,,,,,,
31,2015, NEW JERSEY ,6686,1959,4178,549,6828807,1723032,4588837,516938,0.293000299,0.624887825,0.082111876,0.252318157,0.671982236,0.075699606,,,,,,,,,,,,,,,,,,
32,2015, NEW MEXICO ,3960,1482,2219,259,1712846,652883,964369,95594,0.374242424,0.560353535,0.06540404,0.381168535,0.563021427,0.055810038,,,,,,,,,,,,,,,,,,
33,2015, NEW YORK ,17461,6321,9176,1964,12793389,3314582,7940857,1537950,0.362006758,0.525514003,0.112479239,0.259085532,0.620700035,0.120214433,,,,,,,,,,,,,,,,,,
34,2015, NORTH CAROLINA ,18124,7883,8159,2073,9182506,4263238,3998186,912516,0.434948135,0.450176561,0.114378724,0.46427827,0.435413383,0.099375486,,,,,,,,,,,,,,,,,,
35,2015, NORTH DAKOTA ,4401,2286,1587,528,1231504,691800,466280,73423,0.519427403,0.360599864,0.119972733,0.561752134,0.37862646,0.059620594,,,,,,,,,,,,,,,,,,
36,2015, OHIO ,27104,15048,10184,1869,13259754,7024661,5600019,634724,0.555194805,0.375737898,0.068956612,0.529773101,0.422332043,0.04786846,,,,,,,,,,,,,,,,,,
37,2015, OKLAHOMA ,23049,10858,9083,3105,8329640,4104101,3497128,725077,0.471083344,0.394073496,0.134713003,0.492710489,0.419841434,0.08704782,,,,,,,,,,,,,,,,,,
38,2015, OREGON ,8037,3131,4516,387,4941720,1194127,3568276,178944,0.389573224,0.561901207,0.048152296,0.241641979,0.722071667,0.036210874,,,,,,,,,,,,,,,,,,
39,2015, PENNSYLVANIA ,22783,6376,11705,4701,12377161,3428365,7488071,1460197,0.279857789,0.51376026,0.206338059,0.276991226,0.604990999,0.117975116,,,,,,,,,,,,,,,,,,
40,2015, RHODE ISLAND ,766,134,456,176,783257,130955,489159,163144,0.174934726,0.595300261,0.229765013,0.167192888,0.624519155,0.208289233,,,,,,,,,,,,,,,,,,
41,2015, SOUTH CAROLINA ,9344,4250,4238,856,6756879,3204437,3097811,454631,0.454837329,0.453553082,0.091609589,0.474248096,0.458467733,0.067284171,,,,,,,,,,,,,,,,,,
42,2015, SOUTH DAKOTA ,5866,1901,2899,1066,1666296,414646,1073485,178164,0.324070917,0.494203887,0.181725196,0.248842943,0.644234278,0.106922179,,,,,,,,,,,,,,,,,,
43,2015, TENNESSEE ,20106,9925,9230,949,9603418,4263349,4847285,492564,0.493633741,0.459066945,0.047199841,0.443940793,0.50474581,0.051290488,,,,,,,,,,,,,,,,,,
44,2015, TEXAS ,53209,28172,24309,728,46419429,24589349,21237525,592555,0.529459302,0.456858802,0.013681896,0.529721057,0.457513706,0.012765237,,,,,,,,,,,,,,,,,,
45,2015, UTAH ,3019,1751,1181,87,1918571,1081803,811343,25426,0.579993375,0.391189135,0.028817489,0.563858726,0.422889223,0.013252572,,,,,,,,,,,,,,,,,,
46,2015, VERMONT ,2749,1442,1197,110,850422,427452,385916,37054,0.524554383,0.435431066,0.040014551,0.502635162,0.453793528,0.043571309,,,,,,,,,,,,,,,,,,
47,2015, VIRGINIA ,13884,4819,8067,998,9482233,3359452,5661329,461453,0.347090176,0.581028522,0.071881302,0.354289122,0.59704597,0.048665014,,,,,,,,,,,,,,,,,,
48,2015, WASHINGTON ,8158,4318,3486,354,6892943,2786201,3557639,549103,0.529296396,0.427310615,0.043392988,0.404210654,0.516127727,0.079661619,,,,,,,,,,,,,,,,,,
49,2015, WEST VIRGINIA ,7215,3090,3066,1059,3708364,1298773,2070526,339065,0.428274428,0.424948025,0.146777547,0.350228025,0.558339473,0.091432502,,,,,,,,,,,,,,,,,,
50,2015, WISCONSIN ,14134,7330,5672,1132,6583404,3283087,3014933,285384,0.518607613,0.401301825,0.080090562,0.498691406,0.457959591,0.043349003,,,,,,,,,,,,,,,,,,
51,2015, WYOMING ,3085,723,2018,344,1260921,153323,938004,169594,0.234359806,0.654132901,0.111507293,0.12159604,0.743903861,0.1345001,,,,,,,,,,,,,,,,,,
52,2015, PUERTO RICO ,2306,444,1592,268,2560879,882117,1454703,223832,0.192541197,0.69037294,0.11621856,0.34445868,0.568048315,0.087404364,,,,,,,,,,,,,,,,,,
53,2015, TOTALS ,611845,289158,271690,50917,369109088,167782612,177758745,23454139,0.472600087,0.444050372,0.083218789,0.454561043,0.481588644,0.063542567,,,,,,,,,,,,,,,,,,
1,2016,ALABAMA,16098,7040,8338,720,9238041,3655465,5329991,252585,0.437321406,0.517952541,0.044726053,0.395696988,0.576961176,0.027341836,,,,,,,,,,,,,,,,,,
2,2016,ALASKA,1488,644,702,141,710704,272581,378038,60040,0.432795699,0.471774194,0.094758065,0.383536606,0.531920462,0.084479615,,,,,,,,,,,,,,,,,,
3,2016,ARIZONA,8154,4931,3042,181,5055871,2531160,2382734,141977,0.604733873,0.373068433,0.022197694,0.500637773,0.471280616,0.02808161,,,,,,,,,,,,,,,,,,
4,2016,ARKANSAS,12871,6984,5291,596,6381829,3181917,2786039,413873,0.542615181,0.41107917,0.046305648,0.498590138,0.436558078,0.064851785,,,,,,,,,,,,,,,,,,
5,2016,CALIFORNIA,25431,16788,7439,1204,29478068,18644074,9141389,1692605,0.6601392,0.292517007,0.047343793,0.632472725,0.310108145,0.057419129,,,,,,,,,,,,,,,,,,
6,2016,COLORADO,8682,3861,4364,455,4928137,2510935,2196537,220495,0.4447132,0.502649159,0.052407279,0.509509983,0.445713461,0.04474206,,,,,,,,,,,,,,,,,,
7,2016,CONNECTICUT,4214,1250,2628,336,3265917,598052,2211627,456237,0.29663028,0.623635501,0.079734219,0.183119167,0.67718408,0.139696447,,,,,,,,,,,,,,,,,,
8,2016,DELAWARE,877,267,567,43,978596,164793,761239,52565,0.304446978,0.646522235,0.049030787,0.168397377,0.777888935,0.05371471,,,,,,,,,,,,,,,,,,
9,2016,DIST. OF COL.,245,67,169,9,568827,86987,453801,28039,0.273469388,0.689795918,0.036734694,0.152923472,0.79778386,0.049292667,,,,,,,,,,,,,,,,,,
10,2016,FLORIDA,12313,8534,3545,233,16759416,11232342,5149876,376033,0.693088606,0.28790709,0.018923089,0.670210824,0.307282545,0.022437118,,,,,,,,,,,,,,,,,,
11,2016,GEORGIA,14835,7021,7275,539,9404058,4729225,4440092,234742,0.473272666,0.490394338,0.036332996,0.502891943,0.472146386,0.024961777,,,,,,,,,,,,,,,,,,
12,2016,HAWAII,1132,436,634,62,1319917,358370,942557,18989,0.385159011,0.560070671,0.054770318,0.271509496,0.714103235,0.014386511,,,,,,,,,,,,,,,,,,
13,2016,IDAHO,4445,1218,2867,360,1723199,440164,1175413,107622,0.274015748,0.644994376,0.080989876,0.255434224,0.682111004,0.062454772,,,,,,,,,,,,,,,,,,
14,2016,ILLINOIS,26704,13815,10732,2157,13004417,5122813,6534662,1346942,0.517338226,0.401887358,0.080774416,0.393928694,0.502495575,0.103575731,,,,,,,,,,,,,,,,,,
15,2016,INDIANA,19245,7876,9902,1464,7997458,3555887,3970859,469032,0.409249156,0.514523253,0.076071707,0.444627155,0.496515143,0.058647635,,,,,,,,,,,,,,,,,,
16,2016,IOWA,24184,9182,10300,4671,8248470,3670682,3719124,856322,0.379672511,0.425901422,0.193144228,0.445013681,0.450886528,0.103815859,,,,,,,,,,,,,,,,,,
17,2016,KANSAS,25013,13890,9664,1458,8192549,5406322,2545021,241147,0.555311238,0.386359093,0.058289689,0.659907191,0.31065069,0.029434917,,,,,,,,,,,,,,,,,,
18,2016,KENTUCKY,14265,5471,7733,1059,6053639,2368980,3335062,348738,0.383526113,0.542096039,0.074237645,0.391331561,0.550918547,0.057607994,,,,,,,,,,,,,,,,,,
19,2016,LOUISIANA,12915,6647,4730,1534,16387706,7876622,7021946,1488330,0.514672861,0.366240805,0.118776616,0.480642135,0.428488649,0.090819911,,,,,,,,,,,,,,,,,,
20,2016,MAINE,2450,774,1337,339,1217856,464261,648569,105027,0.315918367,0.545714286,0.138367347,0.381211736,0.532549825,0.08623926,,,,,,,,,,,,,,,,,,
21,2016,MARYLAND,5321,1782,3242,297,5155225,1489367,3486651,179207,0.334899455,0.609283969,0.055816576,0.288904364,0.676333429,0.034762207,,,,,,,,,,,,,,,,,,
22,2016,MASSACHUSETTS,5171,1409,3294,468,4055694,888577,2572176,594941,0.272481145,0.637014117,0.090504738,0.219093699,0.634213528,0.146692773,,,,,,,,,,,,,,,,,,
23,2016,MICHIGAN,11156,4674,5274,1202,6357402,2391519,3395873,569394,0.418967372,0.47275009,0.107744711,0.376178665,0.534160495,0.089563945,,,,,,,,,,,,,,,,,,
24,2016,MINNESOTA,13355,8431,4144,776,6455617,3707646,2447826,298304,0.631299139,0.310295769,0.058105578,0.574328682,0.379177699,0.046208441,,,,,,,,,,,,,,,,,,
25,2016,MISSISSIPPI,17068,11104,4480,1479,9093624,5911845,2776915,404221,0.650574174,0.262479494,0.086653386,0.650108802,0.305369454,0.044451035,,,,,,,,,,,,,,,,,,
26,2016,MISSOURI,24468,11009,11335,2124,10361960,4446311,5047221,868429,0.449934608,0.463258133,0.086807258,0.429099417,0.487091342,0.083809337,,,,,,,,,,,,,,,,,,
27,2016,MONTANA,5276,1841,3066,369,2000704,568632,1273332,158739,0.34893859,0.581122062,0.069939348,0.284215956,0.636441972,0.079341572,,,,,,,,,,,,,,,,,,
28,2016,NEBRASKA,15334,7899,5945,1478,3969666,2275543,1459582,233401,0.515129777,0.387700535,0.096387114,0.573232861,0.36768383,0.05879613,,,,,,,,,,,,,,,,,,
29,2016,NEVADA,1933,981,925,27,1595544,768109,815529,11906,0.507501293,0.478530781,0.013967926,0.481408849,0.51112912,0.007462032,,,,,,,,,,,,,,,,,,
30,2016,NEW HAMPSHIRE,2486,1321,916,249,1120426,633143,385777,101506,0.531375704,0.368463395,0.100160901,0.565091313,0.344312788,0.090595898,,,,,,,,,,,,,,,,,,
31,2016,NEW JERSEY,6730,1882,4280,568,6878063,1692627,4655124,530312,0.279643388,0.635958395,0.084398217,0.246090651,0.676807409,0.07710194,,,,,,,,,,,,,,,,,,
32,2016,NEW MEXICO,3973,1511,2212,250,1728339,667164,968523,92652,0.380317141,0.556758117,0.062924742,0.386014549,0.560377912,0.053607539,,,,,,,,,,,,,,,,,,
33,2016,NEW YORK,17462,6215,9342,1884,12869629,3305860,8103332,1448499,0.355915703,0.534990265,0.107891421,0.256872984,0.629647677,0.112551729,,,,,,,,,,,,,,,,,,
34,2016,NORTH CAROLINA,18099,7764,8564,1764,9221998,4185933,4190659,841275,0.428973976,0.473175314,0.097463948,0.453907385,0.454419856,0.091224808,,,,,,,,,,,,,,,,,,
35,2016,NORTH DAKOTA,4400,2323,1567,509,1232040,693676,465871,72388,0.527954545,0.356136364,0.115681818,0.563030421,0.378129769,0.058754586,,,,,,,,,,,,,,,,,,
36,2016,OHIO,28284,15957,10445,1882,13317571,7327592,5435717,554262,0.564170556,0.369290058,0.066539386,0.550219856,0.408161293,0.041618851,,,,,,,,,,,,,,,,,,
37,2016,OKLAHOMA,23053,10900,9273,2877,8350749,4158923,3496916,694269,0.472823494,0.402246996,0.124799375,0.498029937,0.418754773,0.08313853,,,,,,,,,,,,,,,,,,
38,2016,OREGON,8118,3063,4655,398,5017158,1168751,3677492,170627,0.377309682,0.573417098,0.049026854,0.232950806,0.732983095,0.034008696,,,,,,,,,,,,,,,,,,
39,2016,PENNSYLVANIA,22791,6539,11821,4430,12377123,3453038,7597766,1325791,0.2869115,0.51866965,0.194374973,0.278985512,0.613855579,0.10711625,,,,,,,,,,,,,,,,,,
40,2016,RHODE ISLAND,772,128,452,192,786182,124630,464259,197294,0.165803109,0.585492228,0.248704663,0.158525634,0.590523568,0.25095207,,,,,,,,,,,,,,,,,,
41,2016,SOUTH CAROLINA,9358,4256,4276,826,6800337,3218877,3156739,424721,0.454798034,0.456935243,0.088266724,0.473340806,0.464203318,0.062455875,,,,,,,,,,,,,,,,,,
42,2016,SOUTH DAKOTA,5849,1879,2915,1055,1664937,399380,1089217,176339,0.321251496,0.498375791,0.180372713,0.239876944,0.654209138,0.105913317,,,,,,,,,,,,,,,,,,
43,2016,TENNESSEE,20123,9990,9207,924,9659962,4347862,4838725,473155,0.496446852,0.457536153,0.045917607,0.450091004,0.50090518,0.048981042,,,,,,,,,,,,,,,,,,
44,2016,TEXAS,53488,28168,24667,653,47253739,25040038,21691402,522299,0.526622794,0.46116886,0.012208346,0.529905962,0.459040966,0.011053072,,,,,,,,,,,,,,,,,,
45,2016,UTAH,3039,1760,1191,88,1922456,1080203,817734,24519,0.579137874,0.391905232,0.028956894,0.561886982,0.42535902,0.012753998,,,,,,,,,,,,,,,,,,
46,2016,VERMONT,2766,1458,1225,83,853120,419485,398780,34855,0.527114967,0.442877802,0.030007231,0.491706911,0.467437172,0.040855917,,,,,,,,,,,,,,,,,,
47,2016,VIRGINIA,13892,4857,8154,881,9620709,3379558,5792054,449097,0.349625684,0.586956522,0.063417794,0.351279516,0.602040245,0.046680239,,,,,,,,,,,,,,,,,,
48,2016,WASHINGTON,8178,4337,3477,364,6890270,2716859,3582779,590633,0.530325263,0.425165077,0.04450966,0.394303707,0.519976576,0.085719863,,,,,,,,,,,,,,,,,,
49,2016,WEST VIRGINIA,7217,2641,3353,1222,3805060,1077213,2310910,416833,0.365941527,0.464597478,0.169322433,0.283100135,0.607325509,0.109547024,,,,,,,,,,,,,,,,,,
50,2016,WISCONSIN,14230,7413,5725,1092,6706707,3524686,2849283,332738,0.520941673,0.402319044,0.076739283,0.525546442,0.424840835,0.049612724,,,,,,,,,,,,,,,,,,
